,Unnamed: 0,name,time,month,day,hourly_temperature(buffalo),hourly_wind_speed(buffalo),AWT26_Power(buffalo),AWP_200_Power(buffalo),D2CF_200_Power(buffalo),AN_Bonus_150/30_Power(buffalo),Aria_20_Power(buffalo),WWD-1_D64_Power(buffalo),solar(buffalo),Solar_AllMax(buffalo),Solar_TrinaSolar(buffalo),Solar_Mitsubishi(buffalo),Solar_FirstSolar(buffalo)
0,8759,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,1,-2.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
1,8760,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,1,-3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
2,8761,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,1,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
3,8762,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,1,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
4,8763,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,1,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
5,8764,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,1,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
6,8765,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,1,-3.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
7,8766,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,1,-3.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,3,0.9818181,1.096363545,0.818163103,1.423617159
8,8767,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,1,-3.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,21,6.8545449,7.654241805,5.711207053,9.938154909
9,8768,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,1,-2.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,42,13.6486476,15.24098982,11.37021821,19.78679824
10,8769,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,1,-1.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,338,106.0506096,118.4231807,88.13880871,153.5311152
11,8770,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,1,-1.5,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,440,136.27284,152.171338,113.159585,197.185065
12,8771,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,1,-1.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,434,134.3536404,150.0282318,111.5711169,194.4133461
13,8772,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,1,-1.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,282,88.7704416,99.12699312,73.81060421,128.5484997
14,8773,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,1,-1.1,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,96,30.8464704,34.44522528,25.6862976,44.7078384
15,8774,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,1,-1.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,124,39.7359984,44.37186488,33.08147485,57.58459095
16,8775,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,1,-1.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,11,3.5737449,3.990681805,2.977870053,5.181673509
17,8776,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,1,-1.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
18,8777,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,1,1,-2.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
19,8778,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,1,1,-2.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
20,8779,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,1,1,-2.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
21,8780,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,1,1,-2.5,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
22,8781,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,1,1,-2.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
23,8782,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,1,2,-3.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
24,8783,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,2,-2.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
25,8784,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,2,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
26,8785,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,2,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
27,8786,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,2,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
28,8787,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,2,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
29,8788,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,2,-3.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
30,8789,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,2,-3.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
31,8790,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,2,-3.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,10,3.27027,3.6518015,2.725017813,4.741679438
32,8791,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,2,-3.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,105,33.9754275,37.93922737,28.29001383,49.24098998
33,8792,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,2,-2.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,200,63.9078,71.36371,53.173625,92.581485
34,8793,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,2,-2.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,275,86.9562375,97.10113188,72.3068457,125.9261721
35,8794,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,2,-1.6,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,326,102.3083844,114.2443626,85.03679641,148.1217858
36,8795,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,2,-1.3,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,339,106.1144919,118.494516,88.1906413,153.6223089
37,8796,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,2,-1.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,305,95.7643575,106.9368659,79.61089508,138.6610472
38,8797,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,2,-1.1,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,169,53.8696119,60.15439996,44.83216843,78.05037008
39,8798,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,2,-1.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,71,22.8924519,25.56323795,19.06659893,33.18336518
40,8799,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,2,-1.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,11,3.5737449,3.990681805,2.977870053,5.181673509
41,8800,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,2,-1.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
42,8801,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,1,2,-2.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
43,8802,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,1,2,-2.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
44,8803,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,1,2,-2.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
45,8804,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,1,2,-2.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
46,8805,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,1,2,-2.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
47,8806,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,1,3,-3.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
48,8807,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,3,-2.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
49,8808,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,3,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
50,8809,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,3,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
51,8810,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,3,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
52,8811,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,3,-3.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
53,8812,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,3,-3.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
54,8813,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,3,-3.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
55,8814,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,3,-3.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,1,0.3275769,0.365794205,0.272978678,0.474984384
56,8815,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,3,-3.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,21,6.8570019,7.656985455,5.713254553,9.941717559
57,8816,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,3,-2.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,96,31.0261824,34.64590368,25.8360576,44.9684208
58,8817,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,3,-2.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,211,67.1931399,75.03233956,55.9020413,97.33564051
59,8818,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,3,-1.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,229,72.6466089,81.12204661,60.43018955,105.2263752
60,8819,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,3,-1.3,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,216,68.5453104,76.54226328,57.0244266,99.2917602
61,8820,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,3,-1.1,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,137,43.8233271,48.9360486,36.48055223,63.50402228
62,8821,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,3,-1.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,58,18.7137696,20.89704272,15.58783821,27.12783214
63,8822,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,3,-1.3,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,26,8.4242184,9.40704388,7.018781412,12.21368314
64,8823,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,3,-1.6,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,4,1.3005264,1.45225448,1.08373885,1.88572935
65,8824,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,3,-1.9,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
66,8825,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,1,3,-2.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
67,8826,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,1,3,-2.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
68,8827,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,1,3,-2.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
69,8828,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,1,3,-2.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
70,8829,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,1,3,-2.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
71,8830,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,1,4,-3.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
72,8831,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,4,-2.9,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
73,8832,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,4,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,0,0,0,0,0
74,8833,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,4,-3.1,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
75,8834,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,4,-3.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
76,8835,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,4,-3.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
77,8836,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,4,-3.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
78,8837,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,4,-3.5,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
79,8838,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,4,-3.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,13,4.2530241,4.749210245,3.543836603,6.166526559
80,8839,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,4,-3.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,121,39.0988389,43.6603701,32.55203143,56.66226833
81,8840,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,4,-2.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,216,68.9243904,76.96556928,57.3403266,99.8414262
82,8841,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,4,-2.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,294,92.8024524,103.6294052,77.15629241,134.3802576
83,8842,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,4,-1.7,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,327,102.6489951,114.6247112,85.31928573,148.6142866
84,8843,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,4,-1.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,325,101.9299125,113.8217356,84.72275195,147.5743821
85,8844,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,4,-1.2,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,247,78.0851721,87.19510885,64.94457373,113.0941223
86,8845,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,4,-1.2,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,148,47.3021616,52.82074712,39.37308565,68.54168415
87,8846,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,4,-1.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,71,22.9007589,25.57251411,19.07352143,33.19541033
88,8847,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,4,-1.8,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,8,2.6018016,2.90534512,2.1680354,3.7724766
89,8848,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,4,-2.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
90,8849,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,1,4,-2.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
91,8850,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,1,4,-2.5,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
92,8851,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,1,4,-2.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
93,8852,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,1,4,-2.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
94,8853,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,1,4,-2.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
95,8854,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,1,5,-3.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
96,8855,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,5,-3.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
97,8856,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,5,-3.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
98,8857,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,5,-3.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
99,8858,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,5,-3.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
100,8859,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,5,-3.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
101,8860,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,5,-3.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
102,8861,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,5,-3.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,0,0,0,0,0
103,8862,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,5,-3.7,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,2,0.6553176,0.73177132,0.546089713,0.950202038
104,8863,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,5,-3.5,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,21,6.8619159,7.662472755,5.717349553,9.948842859
105,8864,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,5,-2.9,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,17,5.5453371,6.192293095,4.620515478,8.040125934
106,8865,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,5,-2.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,24,7.8031584,8.71352688,6.5014386,11.3133582
107,8866,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,5,-1.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,20,6.49374,7.251343,5.41062125,9.41507475
108,8867,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,5,-1.4,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,22,7.1338476,7.96612982,5.943870213,10.34305264
109,8868,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,5,-1.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,26,8.4242184,9.40704388,7.018781412,12.21368314
110,8869,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,5,-1.3,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,50,16.1583,18.043435,13.46007031,23.42423344
111,8870,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,5,-1.5,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,23,7.4599971,8.330330095,6.215568228,10.81587398
112,8871,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,5,-1.8,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,4,1.3014624,1.45329968,1.08451885,1.88708655
113,8872,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,5,-2.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
114,8873,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,1,5,-2.3,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
115,8874,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,1,5,-2.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
116,8875,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,1,5,-2.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
117,8876,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,1,5,-2.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
118,8877,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,1,5,-2.9,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
119,8878,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,1,6,-3.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
120,8879,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,1,6,-3.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
121,8880,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,1,6,-3.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
122,8881,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,1,6,-3.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,0,0,0,0,0
123,8882,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,1,6,-3.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
124,8883,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,1,6,-3.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
125,8884,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,1,6,-3.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,0,0,0,0,0
126,8885,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,1,6,-3.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
127,8886,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,1,6,-3.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,2,0.6553176,0.73177132,0.546089713,0.950202038
128,8887,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,1,6,-3.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,15,4.9062825,5.478682125,4.088102578,7.113632484
129,8888,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,1,6,-2.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,31,10.0968519,11.27481796,8.412052178,14.63839733
130,8889,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,1,6,-2.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,131,42.1155699,47.02905305,35.0607528,61.03118431
131,8890,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,1,6,-1.8,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,214,68.0508444,75.99010958,56.61415341,98.57660824
132,8891,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,1,6,-1.6,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,341,106.8362889,119.3005226,88.78932105,154.6660305
133,8892,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,1,6,-1.4,6.4,179.7620793,107.5560607,181.7461657,122.5773188,15.7722371,949.8556964,230,72.90195,81.4071775,60.64202281,105.5956464
134,8893,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,1,6,-1.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,79,25.4589429,28.42915291,21.20285518,36.90223238
135,8894,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,1,6,-1.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,32,10.3727616,11.58291712,8.6418464,15.0383328
136,8895,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,1,6,-1.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,7,2.2776411,2.543365895,1.897932728,3.302475684
137,8896,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,1,6,-2.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
