,index,Year,Month,Day,Hour,Consumption
1618,3218,2020,3,9,11,16576.0
1619,3533,2020,3,9,12,16326.0
1620,3848,2020,3,9,13,16088.0
1621,4163,2020,3,9,14,15968.0
1622,4478,2020,3,9,15,15822.0
1623,4793,2020,3,9,16,15900.0
1624,5108,2020,3,9,17,16246.0
1625,5423,2020,3,9,18,16703.0
1626,5738,2020,3,9,19,17042.0
1627,6053,2020,3,9,20,17651.0
1628,6368,2020,3,9,21,17331.0
1629,6683,2020,3,9,22,16535.0
1630,6998,2020,3,9,23,15448.0
1631,7313,2020,3,9,24,14323.0
1632,69,2020,3,10,1,13494.0
1633,384,2020,3,10,2,13010.0
1634,699,2020,3,10,3,12747.0
1635,1014,2020,3,10,4,12673.0
1636,1329,2020,3,10,5,12907.0
1637,1644,2020,3,10,6,13710.0
1638,1959,2020,3,10,7,15314.0
1639,2274,2020,3,10,8,16570.0
1640,2589,2020,3,10,9,17034.0
1641,2904,2020,3,10,10,17169.0
1642,3219,2020,3,10,11,17172.0
1643,3534,2020,3,10,12,17116.0
1644,3849,2020,3,10,13,17148.0
1645,4164,2020,3,10,14,17162.0
1646,4479,2020,3,10,15,17131.0
1647,4794,2020,3,10,16,17163.0
1648,5109,2020,3,10,17,17117.0
1649,5424,2020,3,10,18,17440.0
1650,5739,2020,3,10,19,17652.0
1651,6054,2020,3,10,20,17984.0
1652,6369,2020,3,10,21,17605.0
1653,6684,2020,3,10,22,16812.0
1654,6999,2020,3,10,23,15750.0
1655,7314,2020,3,10,24,14546.0
1656,70,2020,3,11,1,13763.0
1657,385,2020,3,11,2,13272.0
1658,700,2020,3,11,3,13046.0
1659,1015,2020,3,11,4,12981.0
1660,1330,2020,3,11,5,13241.0
1661,1645,2020,3,11,6,14142.0
1662,1960,2020,3,11,7,15892.0
1663,2275,2020,3,11,8,17087.0
1664,2590,2020,3,11,9,17221.0
1665,2905,2020,3,11,10,17106.0
1666,3220,2020,3,11,11,16958.0
1667,3535,2020,3,11,12,16754.0
1668,3850,2020,3,11,13,16613.0
1669,4165,2020,3,11,14,16856.0
1670,4480,2020,3,11,15,16901.0
1671,4795,2020,3,11,16,16577.0
1672,5110,2020,3,11,17,16865.0
1673,5425,2020,3,11,18,17459.0
1674,5740,2020,3,11,19,17782.0
1675,6055,2020,3,11,20,18209.0
1676,6370,2020,3,11,21,17911.0
1677,6685,2020,3,11,22,17121.0
1678,7000,2020,3,11,23,16062.0
1679,7315,2020,3,11,24,14912.0
1680,71,2020,3,12,1,14083.0
1681,386,2020,3,12,2,13631.0
1682,701,2020,3,12,3,13390.0
1683,1016,2020,3,12,4,13335.0
1684,1331,2020,3,12,5,13597.0
1685,1646,2020,3,12,6,14467.0
1686,1961,2020,3,12,7,16137.0
1687,2276,2020,3,12,8,17296.0
1688,2591,2020,3,12,9,17635.0
1689,2906,2020,3,12,10,17846.0
1690,3221,2020,3,12,11,17892.0
1691,3536,2020,3,12,12,17797.0
1692,3851,2020,3,12,13,17588.0
1693,4166,2020,3,12,14,17507.0
1694,4481,2020,3,12,15,17344.0
1695,4796,2020,3,12,16,17323.0
1696,5111,2020,3,12,17,17434.0
1697,5426,2020,3,12,18,17649.0
1698,5741,2020,3,12,19,17915.0
1699,6056,2020,3,12,20,18289.0
1700,6371,2020,3,12,21,17902.0
1701,6686,2020,3,12,22,17102.0
1702,7001,2020,3,12,23,16010.0
1703,7316,2020,3,12,24,14894.0
1704,72,2020,3,13,1,14062.0
1705,387,2020,3,13,2,13552.0
1706,702,2020,3,13,3,13271.0
1707,1017,2020,3,13,4,13140.0
1708,1332,2020,3,13,5,13327.0
1709,1647,2020,3,13,6,14117.0
1710,1962,2020,3,13,7,15502.0
1711,2277,2020,3,13,8,16738.0
1712,2592,2020,3,13,9,17383.0
1713,2907,2020,3,13,10,17818.0
1714,3222,2020,3,13,11,17996.0
1715,3537,2020,3,13,12,17902.0
1716,3852,2020,3,13,13,17556.0
1717,4167,2020,3,13,14,16990.0
1718,4482,2020,3,13,15,16493.0
1719,4797,2020,3,13,16,16300.0
1720,5112,2020,3,13,17,16475.0
1721,5427,2020,3,13,18,16837.0
1722,5742,2020,3,13,19,17077.0
1723,6057,2020,3,13,20,17513.0
1724,6372,2020,3,13,21,17306.0
1725,6687,2020,3,13,22,16673.0
1726,7002,2020,3,13,23,15807.0
1727,7317,2020,3,13,24,14874.0
1728,73,2020,3,14,1,14131.0
1729,388,2020,3,14,2,13648.0
1730,703,2020,3,14,3,13380.0
1731,1018,2020,3,14,4,13249.0
1732,1333,2020,3,14,5,13273.0
1733,1648,2020,3,14,6,13601.0
1734,1963,2020,3,14,7,14230.0
1735,2278,2020,3,14,8,14789.0
1736,2593,2020,3,14,9,15299.0
1737,2908,2020,3,14,10,15608.0
1738,3223,2020,3,14,11,15742.0
1739,3538,2020,3,14,12,15674.0
1740,3853,2020,3,14,13,15428.0
1741,4168,2020,3,14,14,15188.0
1742,4483,2020,3,14,15,15077.0
1743,4798,2020,3,14,16,15151.0
1744,5113,2020,3,14,17,15479.0
1745,5428,2020,3,14,18,16078.0
1746,5743,2020,3,14,19,16548.0
1747,6058,2020,3,14,20,17067.0
1748,6373,2020,3,14,21,16898.0
1749,6688,2020,3,14,22,16363.0
1750,7003,2020,3,14,23,15613.0
1751,7318,2020,3,14,24,14778.0
1752,74,2020,3,15,1,14038.0
1753,389,2020,3,15,2,13538.0
1754,704,2020,3,15,3,13190.0
1755,1019,2020,3,15,4,13045.0
1756,1334,2020,3,15,5,13063.0
1757,1649,2020,3,15,6,13315.0
1758,1964,2020,3,15,7,13791.0
1759,2279,2020,3,15,8,14229.0
1760,2594,2020,3,15,9,14701.0
1761,2909,2020,3,15,10,15057.0
1762,3224,2020,3,15,11,15000.0
1763,3539,2020,3,15,12,14860.0
1764,3854,2020,3,15,13,14755.0
1765,4169,2020,3,15,14,14606.0
1766,4484,2020,3,15,15,14467.0
1767,4799,2020,3,15,16,14464.0
1768,5114,2020,3,15,17,14808.0
1769,5429,2020,3,15,18,15503.0
1770,5744,2020,3,15,19,16203.0
1771,6059,2020,3,15,20,17001.0
1772,6374,2020,3,15,21,17032.0
1773,6689,2020,3,15,22,16501.0
1774,7004,2020,3,15,23,15752.0
1775,7319,2020,3,15,24,14907.0
1776,75,2020,3,16,1,14272.0
1777,390,2020,3,16,2,13918.0
1778,705,2020,3,16,3,13758.0
1779,1020,2020,3,16,4,13779.0
1780,1335,2020,3,16,5,14064.0
1781,1650,2020,3,16,6,14908.0
1782,1965,2020,3,16,7,16279.0
1783,2280,2020,3,16,8,17309.0
1784,2595,2020,3,16,9,17564.0
1785,2910,2020,3,16,10,17436.0
1786,3225,2020,3,16,11,17238.0
1787,3540,2020,3,16,12,17133.0
1788,3855,2020,3,16,13,16888.0
1789,4170,2020,3,16,14,16770.0
1790,4485,2020,3,16,15,16606.0
1791,4800,2020,3,16,16,16513.0
1792,5115,2020,3,16,17,16800.0
1793,5430,2020,3,16,18,17389.0
1794,5745,2020,3,16,19,17836.0
1795,6060,2020,3,16,20,18317.0
1796,6375,2020,3,16,21,17994.0
1797,6690,2020,3,16,22,17198.0
1798,7005,2020,3,16,23,16181.0
1799,7320,2020,3,16,24,15096.0
1800,76,2020,3,17,1,14326.0
1801,391,2020,3,17,2,13856.0
1802,706,2020,3,17,3,13576.0
1803,1021,2020,3,17,4,13487.0
1804,1336,2020,3,17,5,13654.0
1805,1651,2020,3,17,6,14348.0
1806,1966,2020,3,17,7,15638.0
1807,2281,2020,3,17,8,16754.0
1808,2596,2020,3,17,9,17487.0
1809,2911,2020,3,17,10,17976.0
1810,3226,2020,3,17,11,18274.0
1811,3541,2020,3,17,12,18276.0
1812,3856,2020,3,17,13,18069.0
1813,4171,2020,3,17,14,17878.0
1814,4486,2020,3,17,15,17683.0
1815,4801,2020,3,17,16,17405.0
1816,5116,2020,3,17,17,17471.0
1817,5431,2020,3,17,18,17731.0
1818,5746,2020,3,17,19,17716.0
1819,6061,2020,3,17,20,17946.0
1820,6376,2020,3,17,21,17644.0
1821,6691,2020,3,17,22,16857.0
1822,7006,2020,3,17,23,15891.0
1823,7321,2020,3,17,24,14915.0
1824,77,2020,3,18,1,14151.0
1825,392,2020,3,18,2,13701.0
1826,707,2020,3,18,3,13500.0
1827,1022,2020,3,18,4,13463.0
1828,1337,2020,3,18,5,13636.0
1829,1652,2020,3,18,6,14361.0
1830,1967,2020,3,18,7,15628.0
1831,2282,2020,3,18,8,16511.0
1832,2597,2020,3,18,9,16807.0
1833,2912,2020,3,18,10,16575.0
1834,3227,2020,3,18,11,16310.0
1835,3542,2020,3,18,12,16145.0
1836,3857,2020,3,18,13,16097.0
1837,4172,2020,3,18,14,16009.0
1838,4487,2020,3,18,15,15900.0
1839,4802,2020,3,18,16,15956.0
1840,5117,2020,3,18,17,16385.0
1841,5432,2020,3,18,18,16866.0
1842,5747,2020,3,18,19,17223.0
1843,6062,2020,3,18,20,17627.0
1844,6377,2020,3,18,21,17289.0
1845,6692,2020,3,18,22,16533.0
1846,7007,2020,3,18,23,15578.0
1847,7322,2020,3,18,24,14603.0
1848,78,2020,3,19,1,13873.0
1849,393,2020,3,19,2,13437.0
1850,708,2020,3,19,3,13209.0
1851,1023,2020,3,19,4,13144.0
1852,1338,2020,3,19,5,13310.0
1853,1653,2020,3,19,6,13911.0
1854,1968,2020,3,19,7,15054.0
1855,2283,2020,3,19,8,16094.0
1856,2598,2020,3,19,9,16821.0
1857,2913,2020,3,19,10,17228.0
1858,3228,2020,3,19,11,17327.0
1859,3543,2020,3,19,12,17258.0
1860,3858,2020,3,19,13,17115.0
1861,4173,2020,3,19,14,17005.0
1862,4488,2020,3,19,15,16789.0
1863,4803,2020,3,19,16,16670.0
1864,5118,2020,3,19,17,16841.0
1865,5433,2020,3,19,18,17169.0
1866,5748,2020,3,19,19,17249.0
1867,6063,2020,3,19,20,17490.0
1868,6378,2020,3,19,21,17057.0
1869,6693,2020,3,19,22,16275.0
1870,7008,2020,3,19,23,15338.0
1871,7323,2020,3,19,24,14443.0
1872,79,2020,3,20,1,13739.0
1873,394,2020,3,20,2,13295.0
1874,709,2020,3,20,3,12980.0
1875,1024,2020,3,20,4,12842.0
1876,1339,2020,3,20,5,12950.0
1877,1654,2020,3,20,6,13531.0
1878,1969,2020,3,20,7,14509.0
1879,2284,2020,3,20,8,15442.0
1880,2599,2020,3,20,9,16122.0
1881,2914,2020,3,20,10,16488.0
1882,3229,2020,3,20,11,16802.0
1883,3544,2020,3,20,12,16851.0
1884,3859,2020,3,20,13,16674.0
1885,4174,2020,3,20,14,16519.0
1886,4489,2020,3,20,15,16239.0
1887,4804,2020,3,20,16,15885.0
1888,5119,2020,3,20,17,15711.0
1889,5434,2020,3,20,18,16197.0
1890,5749,2020,3,20,19,16547.0
1891,6064,2020,3,20,20,16916.0
1892,6379,2020,3,20,21,16519.0
1893,6694,2020,3,20,22,15823.0
1894,7009,2020,3,20,23,15063.0
1895,7324,2020,3,20,24,14240.0
1896,80,2020,3,21,1,13495.0
1897,395,2020,3,21,2,13010.0
1898,710,2020,3,21,3,12708.0
1899,1025,2020,3,21,4,12580.0
1900,1340,2020,3,21,5,12607.0
1901,1655,2020,3,21,6,12921.0
1902,1970,2020,3,21,7,13542.0
1903,2285,2020,3,21,8,14023.0
1904,2600,2020,3,21,9,14443.0
1905,2915,2020,3,21,10,14659.0
1906,3230,2020,3,21,11,14711.0
1907,3545,2020,3,21,12,14656.0
1908,3860,2020,3,21,13,14467.0
1909,4175,2020,3,21,14,14221.0
1910,4490,2020,3,21,15,14002.0
1911,4805,2020,3,21,16,13919.0
1912,5120,2020,3,21,17,14248.0
1913,5435,2020,3,21,18,14949.0
1914,5750,2020,3,21,19,15659.0
1915,6065,2020,3,21,20,16471.0
1916,6380,2020,3,21,21,16541.0
1917,6695,2020,3,21,22,16022.0
1918,7010,2020,3,21,23,15409.0
1919,7325,2020,3,21,24,14686.0
1920,81,2020,3,22,1,14062.0
1921,396,2020,3,22,2,13629.0
1922,711,2020,3,22,3,13360.0
1923,1026,2020,3,22,4,13243.0
1924,1341,2020,3,22,5,13292.0
1925,1656,2020,3,22,6,13553.0
1926,1971,2020,3,22,7,14004.0
1927,2286,2020,3,22,8,14338.0
1928,2601,2020,3,22,9,14625.0
1929,2916,2020,3,22,10,14686.0
1930,3231,2020,3,22,11,14707.0
1931,3546,2020,3,22,12,14714.0
1932,3861,2020,3,22,13,14674.0
1933,4176,2020,3,22,14,14482.0
1934,4491,2020,3,22,15,14268.0
1935,4806,2020,3,22,16,14224.0
1936,5121,2020,3,22,17,14608.0
1937,5436,2020,3,22,18,15444.0
1938,5751,2020,3,22,19,16121.0
1939,6066,2020,3,22,20,16896.0
1940,6381,2020,3,22,21,16864.0
1941,6696,2020,3,22,22,16296.0
1942,7011,2020,3,22,23,15545.0
1943,7326,2020,3,22,24,14741.0
1944,82,2020,3,23,1,14113.0
1945,397,2020,3,23,2,13677.0
1946,712,2020,3,23,3,13410.0
1947,1027,2020,3,23,4,13319.0
1948,1342,2020,3,23,5,13452.0
1949,1657,2020,3,23,6,14060.0
1950,1972,2020,3,23,7,15070.0
1951,2287,2020,3,23,8,15965.0
1952,2602,2020,3,23,9,16807.0
1953,2917,2020,3,23,10,17422.0
1954,3232,2020,3,23,11,17847.0
1955,3547,2020,3,23,12,18109.0
1956,3862,2020,3,23,13,18371.0
1957,4177,2020,3,23,14,18404.0
1958,4492,2020,3,23,15,18271.0
1959,4807,2020,3,23,16,18163.0
1960,5122,2020,3,23,17,18249.0
1961,5437,2020,3,23,18,18451.0
1962,5752,2020,3,23,19,18314.0
1963,6067,2020,3,23,20,18292.0
1964,6382,2020,3,23,21,17806.0
1965,6697,2020,3,23,22,17002.0
1966,7012,2020,3,23,23,16040.0
1967,7327,2020,3,23,24,15092.0
1968,83,2020,3,24,1,14331.0
1969,398,2020,3,24,2,13830.0
1970,713,2020,3,24,3,13566.0
1971,1028,2020,3,24,4,13471.0
1972,1343,2020,3,24,5,13611.0
1973,1658,2020,3,24,6,14158.0
1974,1973,2020,3,24,7,15134.0
1975,2288,2020,3,24,8,15865.0
1976,2603,2020,3,24,9,16323.0
1977,2918,2020,3,24,10,16374.0
1978,3233,2020,3,24,11,16254.0
1979,3548,2020,3,24,12,16172.0
1980,3863,2020,3,24,13,16110.0
1981,4178,2020,3,24,14,15898.0
1982,4493,2020,3,24,15,15708.0
1983,4808,2020,3,24,16,15571.0
1984,5123,2020,3,24,17,15751.0
1985,5438,2020,3,24,18,16252.0
1986,5753,2020,3,24,19,16596.0
1987,6068,2020,3,24,20,17071.0
1988,6383,2020,3,24,21,16892.0
1989,6698,2020,3,24,22,16222.0
1990,7013,2020,3,24,23,15433.0
1991,7328,2020,3,24,24,14586.0
1992,84,2020,3,25,1,13896.0
1993,399,2020,3,25,2,13483.0
1994,714,2020,3,25,3,13227.0
1995,1029,2020,3,25,4,13183.0
1996,1344,2020,3,25,5,13337.0
1997,1659,2020,3,25,6,13912.0
1998,1974,2020,3,25,7,14890.0
1999,2289,2020,3,25,8,15689.0
2000,2604,2020,3,25,9,16329.0
2001,2919,2020,3,25,10,16618.0
2002,3234,2020,3,25,11,16709.0
2003,3549,2020,3,25,12,16716.0
2004,3864,2020,3,25,13,16715.0
2005,4179,2020,3,25,14,16699.0
2006,4494,2020,3,25,15,16507.0
2007,4809,2020,3,25,16,16274.0
2008,5124,2020,3,25,17,16319.0
2009,5439,2020,3,25,18,16621.0
2010,5754,2020,3,25,19,16832.0
2011,6069,2020,3,25,20,17128.0
2012,6384,2020,3,25,21,16916.0
2013,6699,2020,3,25,22,16248.0
2014,7014,2020,3,25,23,15402.0
2015,7329,2020,3,25,24,14562.0
2016,85,2020,3,26,1,13899.0
2017,400,2020,3,26,2,13490.0
2018,715,2020,3,26,3,13237.0
2019,1030,2020,3,26,4,13163.0
2020,1345,2020,3,26,5,13339.0
2021,1660,2020,3,26,6,13892.0
2022,1975,2020,3,26,7,14871.0
2023,2290,2020,3,26,8,15538.0
2024,2605,2020,3,26,9,15766.0
2025,2920,2020,3,26,10,15573.0
2026,3235,2020,3,26,11,15289.0
2027,3550,2020,3,26,12,15067.0
2028,3865,2020,3,26,13,14913.0
2029,4180,2020,3,26,14,14738.0
2030,4495,2020,3,26,15,14615.0
2031,4810,2020,3,26,16,14611.0
2032,5125,2020,3,26,17,14934.0
2033,5440,2020,3,26,18,15530.0
2034,5755,2020,3,26,19,15909.0
2035,6070,2020,3,26,20,16393.0
2036,6385,2020,3,26,21,16248.0
2037,6700,2020,3,26,22,15598.0
2038,7015,2020,3,26,23,14784.0
2039,7330,2020,3,26,24,13947.0
2040,86,2020,3,27,1,13223.0
2041,401,2020,3,27,2,12717.0
2042,716,2020,3,27,3,12410.0
2043,1031,2020,3,27,4,12289.0
2044,1346,2020,3,27,5,12418.0
2045,1661,2020,3,27,6,12968.0
2046,1976,2020,3,27,7,13876.0
2047,2291,2020,3,27,8,14612.0
2048,2606,2020,3,27,9,15171.0
2049,2921,2020,3,27,10,15152.0
2050,3236,2020,3,27,11,14925.0
2051,3551,2020,3,27,12,14807.0
2052,3866,2020,3,27,13,14590.0
2053,4181,2020,3,27,14,14320.0
2054,4496,2020,3,27,15,14003.0
2055,4811,2020,3,27,16,13864.0
2056,5126,2020,3,27,17,14067.0
2057,5441,2020,3,27,18,14618.0
2058,5756,2020,3,27,19,15101.0
2059,6071,2020,3,27,20,15652.0
2060,6386,2020,3,27,21,15690.0
2061,6701,2020,3,27,22,15124.0
2062,7016,2020,3,27,23,14427.0
2063,7331,2020,3,27,24,13731.0
2064,87,2020,3,28,1,13124.0
2065,402,2020,3,28,2,12692.0
2066,717,2020,3,28,3,12455.0
2067,1032,2020,3,28,4,12330.0
2068,1347,2020,3,28,5,12356.0
2069,1662,2020,3,28,6,12613.0
2070,1977,2020,3,28,7,13096.0
2071,2292,2020,3,28,8,13437.0
2072,2607,2020,3,28,9,13917.0
2073,2922,2020,3,28,10,14497.0
2074,3237,2020,3,28,11,14957.0
2075,3552,2020,3,28,12,15294.0
2076,3867,2020,3,28,13,15521.0
2077,4182,2020,3,28,14,15543.0
2078,4497,2020,3,28,15,15497.0
2079,4812,2020,3,28,16,15539.0
2080,5127,2020,3,28,17,15777.0
2081,5442,2020,3,28,18,16127.0
2082,5757,2020,3,28,19,16314.0
2083,6072,2020,3,28,20,16385.0
2084,6387,2020,3,28,21,16008.0
2085,6702,2020,3,28,22,15410.0
2086,7017,2020,3,28,23,14727.0
2087,7332,2020,3,28,24,13993.0
2088,88,2020,3,29,1,13326.0
2089,403,2020,3,29,2,12830.0
2090,718,2020,3,29,3,12506.0
2091,1033,2020,3,29,4,12331.0
2092,1348,2020,3,29,5,12299.0
2093,1663,2020,3,29,6,12449.0
2094,1978,2020,3,29,7,12794.0
2095,2293,2020,3,29,8,13143.0
2096,2608,2020,3,29,9,13742.0
2097,2923,2020,3,29,10,14354.0
2098,3238,2020,3,29,11,14890.0
2099,3553,2020,3,29,12,15265.0
2100,3868,2020,3,29,13,15472.0
2101,4183,2020,3,29,14,15503.0
2102,4498,2020,3,29,15,15420.0
2103,4813,2020,3,29,16,15357.0
2104,5128,2020,3,29,17,15448.0
2105,5443,2020,3,29,18,15810.0
2106,5758,2020,3,29,19,15951.0
2107,6073,2020,3,29,20,16075.0
2108,6388,2020,3,29,21,15912.0
2109,6703,2020,3,29,22,15308.0
2110,7018,2020,3,29,23,14637.0
2111,7333,2020,3,29,24,13836.0
2112,89,2020,3,30,1,13151.0
2113,404,2020,3,30,2,12730.0
2114,719,2020,3,30,3,12486.0
2115,1034,2020,3,30,4,12420.0
2116,1349,2020,3,30,5,12530.0
2117,1664,2020,3,30,6,13063.0
2118,1979,2020,3,30,7,13921.0
2119,2294,2020,3,30,8,14687.0
2120,2609,2020,3,30,9,15371.0
2121,2924,2020,3,30,10,15859.0
2122,3239,2020,3,30,11,16138.0
2123,3554,2020,3,30,12,16308.0
2124,3869,2020,3,30,13,16314.0
2125,4184,2020,3,30,14,16171.0
2126,4499,2020,3,30,15,16019.0
2127,4814,2020,3,30,16,16053.0
2128,5129,2020,3,30,17,16206.0
2129,5444,2020,3,30,18,16535.0
2130,5759,2020,3,30,19,16677.0
2131,6074,2020,3,30,20,16845.0
2132,6389,2020,3,30,21,16592.0
2133,6704,2020,3,30,22,15942.0
2134,7019,2020,3,30,23,15026.0
2135,7334,2020,3,30,24,14172.0
2136,90,2020,3,31,1,13472.0
2137,405,2020,3,31,2,13005.0
2138,720,2020,3,31,3,12750.0
2139,1035,2020,3,31,4,12637.0
2140,1350,2020,3,31,5,12756.0
2141,1665,2020,3,31,6,13265.0
2142,1980,2020,3,31,7,14147.0
2143,2295,2020,3,31,8,14905.0
2144,2610,2020,3,31,9,15535.0
2145,2925,2020,3,31,10,15906.0
2146,3240,2020,3,31,11,16145.0
2147,3555,2020,3,31,12,16147.0
2148,3870,2020,3,31,13,16173.0
2149,4185,2020,3,31,14,16083.0
2150,4500,2020,3,31,15,15811.0
2151,4815,2020,3,31,16,15556.0
2152,5130,2020,3,31,17,15651.0
2153,5445,2020,3,31,18,16074.0
2154,5760,2020,3,31,19,16421.0
2155,6075,2020,3,31,20,16796.0
2156,6390,2020,3,31,21,16642.0
2157,6705,2020,3,31,22,15992.0
2158,7020,2020,3,31,23,15152.0
2159,7335,2020,3,31,24,14337.0
2160,91,2020,4,1,1,13681.0
2161,406,2020,4,1,2,13264.0
2162,721,2020,4,1,3,13005.0
2163,1036,2020,4,1,4,12878.0
2164,1351,2020,4,1,5,13021.0
2165,1666,2020,4,1,6,13556.0
2166,1981,2020,4,1,7,14394.0
2167,2296,2020,4,1,8,15009.0
2168,2611,2020,4,1,9,15279.0
2169,2926,2020,4,1,10,15100.0
2170,3241,2020,4,1,11,14891.0
2171,3556,2020,4,1,12,14817.0
2172,3871,2020,4,1,13,14764.0
2173,4186,2020,4,1,14,14666.0
2174,4501,2020,4,1,15,14523.0
2175,4816,2020,4,1,16,14421.0
2176,5131,2020,4,1,17,14634.0
2177,5446,2020,4,1,18,15198.0
2178,5761,2020,4,1,19,15638.0
2179,6076,2020,4,1,20,16144.0
2180,6391,2020,4,1,21,16289.0
2181,6706,2020,4,1,22,15722.0
2182,7021,2020,4,1,23,14934.0
2183,7336,2020,4,1,24,14143.0
2184,92,2020,4,2,1,13526.0
2185,407,2020,4,2,2,13149.0
2186,722,2020,4,2,3,12914.0
2187,1037,2020,4,2,4,12810.0
2188,1352,2020,4,2,5,12943.0
2189,1667,2020,4,2,6,13525.0
2190,1982,2020,4,2,7,14296.0
2191,2297,2020,4,2,8,14918.0
2192,2612,2020,4,2,9,15241.0
2193,2927,2020,4,2,10,15190.0
2194,3242,2020,4,2,11,15113.0
2195,3557,2020,4,2,12,15032.0
2196,3872,2020,4,2,13,14897.0
2197,4187,2020,4,2,14,14767.0
2198,4502,2020,4,2,15,14652.0
2199,4817,2020,4,2,16,14670.0
2200,5132,2020,4,2,17,15017.0
2201,5447,2020,4,2,18,15586.0
2202,5762,2020,4,2,19,15911.0
2203,6077,2020,4,2,20,16316.0
2204,6392,2020,4,2,21,16312.0
2205,6707,2020,4,2,22,15742.0
2206,7022,2020,4,2,23,14965.0
2207,7337,2020,4,2,24,14136.0
2208,93,2020,4,3,1,13423.0
2209,408,2020,4,3,2,12995.0
2210,723,2020,4,3,3,12732.0
2211,1038,2020,4,3,4,12600.0
2212,1353,2020,4,3,5,12708.0
2213,1668,2020,4,3,6,13235.0
2214,1983,2020,4,3,7,14034.0
2215,2298,2020,4,3,8,14718.0
2216,2613,2020,4,3,9,15326.0
2217,2928,2020,4,3,10,15612.0
2218,3243,2020,4,3,11,15857.0
2219,3558,2020,4,3,12,15923.0
2220,3873,2020,4,3,13,15966.0
2221,4188,2020,4,3,14,15989.0
2222,4503,2020,4,3,15,15868.0
2223,4818,2020,4,3,16,15807.0
2224,5133,2020,4,3,17,15980.0
2225,5448,2020,4,3,18,16251.0
2226,5763,2020,4,3,19,16273.0
2227,6078,2020,4,3,20,16403.0
2228,6393,2020,4,3,21,16182.0
2229,6708,2020,4,3,22,15564.0
2230,7023,2020,4,3,23,14816.0
2231,7338,2020,4,3,24,14056.0
2232,94,2020,4,4,1,13385.0
2233,409,2020,4,4,2,12918.0
2234,724,2020,4,4,3,12595.0
2235,1039,2020,4,4,4,12382.0
2236,1354,2020,4,4,5,12347.0
2237,1669,2020,4,4,6,12572.0
2238,1984,2020,4,4,7,12956.0
2239,2299,2020,4,4,8,13247.0
2240,2614,2020,4,4,9,13621.0
2241,2929,2020,4,4,10,13912.0
2242,3244,2020,4,4,11,13979.0
2243,3559,2020,4,4,12,13915.0
2244,3874,2020,4,4,13,13739.0
2245,4189,2020,4,4,14,13496.0
2246,4504,2020,4,4,15,13342.0
2247,4819,2020,4,4,16,13401.0
2248,5134,2020,4,4,17,13787.0
2249,5449,2020,4,4,18,14432.0
2250,5764,2020,4,4,19,14871.0
2251,6079,2020,4,4,20,15266.0
2252,6394,2020,4,4,21,15340.0
2253,6709,2020,4,4,22,14861.0
2254,7024,2020,4,4,23,14185.0
2255,7339,2020,4,4,24,13505.0
2256,95,2020,4,5,1,12847.0
2257,410,2020,4,5,2,12349.0
2258,725,2020,4,5,3,12022.0
2259,1040,2020,4,5,4,11849.0
2260,1355,2020,4,5,5,11799.0
2261,1670,2020,4,5,6,11971.0
2262,1985,2020,4,5,7,12247.0
2263,2300,2020,4,5,8,12499.0
2264,2615,2020,4,5,9,12903.0
2265,2930,2020,4,5,10,13281.0
2266,3245,2020,4,5,11,13592.0
2267,3560,2020,4,5,12,13804.0
2268,3875,2020,4,5,13,13871.0
2269,4190,2020,4,5,14,13722.0
2270,4505,2020,4,5,15,13584.0
2271,4820,2020,4,5,16,13695.0
2272,5135,2020,4,5,17,13986.0
2273,5450,2020,4,5,18,14509.0
2274,5765,2020,4,5,19,14770.0
2275,6080,2020,4,5,20,15104.0
2276,6395,2020,4,5,21,15279.0
2277,6710,2020,4,5,22,14751.0
2278,7025,2020,4,5,23,14055.0
2279,7340,2020,4,5,24,13409.0
2280,96,2020,4,6,1,12836.0
2281,411,2020,4,6,2,12434.0
2282,726,2020,4,6,3,12209.0
2283,1041,2020,4,6,4,12133.0
2284,1356,2020,4,6,5,12273.0
2285,1671,2020,4,6,6,12784.0
2286,1986,2020,4,6,7,13606.0
2287,2301,2020,4,6,8,14277.0
2288,2616,2020,4,6,9,14559.0
2289,2931,2020,4,6,10,14437.0
2290,3246,2020,4,6,11,14182.0
2291,3561,2020,4,6,12,14097.0
2292,3876,2020,4,6,13,14018.0
2293,4191,2020,4,6,14,13932.0
2294,4506,2020,4,6,15,13775.0
2295,4821,2020,4,6,16,13733.0
2296,5136,2020,4,6,17,14043.0
2297,5451,2020,4,6,18,14658.0
2298,5766,2020,4,6,19,15133.0
2299,6081,2020,4,6,20,15626.0
2300,6396,2020,4,6,21,15751.0
2301,6711,2020,4,6,22,15152.0
2302,7026,2020,4,6,23,14369.0
2303,7341,2020,4,6,24,13509.0
2304,97,2020,4,7,1,12873.0
2305,412,2020,4,7,2,12463.0
2306,727,2020,4,7,3,12180.0
2307,1042,2020,4,7,4,12048.0
2308,1357,2020,4,7,5,12159.0
2309,1672,2020,4,7,6,12649.0
2310,1987,2020,4,7,7,13371.0
2311,2302,2020,4,7,8,13957.0
2312,2617,2020,4,7,9,14186.0
2313,2932,2020,4,7,10,14128.0
2314,3247,2020,4,7,11,13992.0
2315,3562,2020,4,7,12,13866.0
2316,3877,2020,4,7,13,13886.0
2317,4192,2020,4,7,14,13818.0
2318,4507,2020,4,7,15,13772.0
2319,4822,2020,4,7,16,13831.0
2320,5137,2020,4,7,17,14214.0
