,name,time,month,day,hourly_temperature,hourly_wind_speed
8759,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,01,-2.8,5.2
8760,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,01,-3.0,5.1
8761,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,01,-3.1,5.1
8762,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,01,-3.1,5.1
8763,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,01,-3.2,5.1
8764,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,01,-3.2,5.1
8765,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,01,-3.3,5.2
8766,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,01,-3.4,5.2
8767,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,01,-3.2,5.4
8768,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,01,-2.6,5.6
8769,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,01,-1.9,5.8
8770,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,01,-1.5,6.1
8771,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,01,-1.2,6.2
8772,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,01,-1.1,6.2
8773,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,01,-1.1,6.1
8774,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,01,-1.2,5.9
8775,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,01,-1.6,5.7
8776,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,01,-1.9,5.5
8777,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,01,-2.1,5.4
8778,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,01,-2.3,5.5
8779,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,01,-2.4,5.4
8780,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,01,-2.5,5.4
8781,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,01,-2.6,5.4
8782,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,02,-3.4,5.5
8783,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,02,-2.9,5.2
8784,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,02,-3.1,5.1
8785,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,02,-3.1,5.1
8786,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,02,-3.1,5.1
8787,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,02,-3.2,5.1
8788,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,02,-3.3,5.2
8789,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,02,-3.4,5.3
8790,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,02,-3.4,5.2
8791,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,02,-3.3,5.4
8792,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,02,-2.7,5.6
8793,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,02,-2.1,5.8
8794,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,02,-1.6,6.1
8795,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,02,-1.3,6.2
8796,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,02,-1.1,6.2
8797,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,02,-1.1,6.1
8798,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,02,-1.3,5.9
8799,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,02,-1.6,5.7
8800,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,02,-1.9,5.5
8801,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,02,-2.2,5.4
8802,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,02,-2.3,5.5
8803,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,02,-2.4,5.4
8804,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,02,-2.6,5.4
8805,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,02,-2.7,5.4
8806,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,03,-3.4,5.4
8807,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,03,-2.9,5.2
8808,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,03,-3.1,5.1
8809,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,03,-3.2,5.1
8810,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,03,-3.2,5.1
8811,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,03,-3.3,5.1
8812,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,03,-3.3,5.1
8813,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,03,-3.4,5.2
8814,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,03,-3.6,5.1
8815,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,03,-3.3,5.3
8816,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,03,-2.7,5.6
8817,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,03,-2.1,5.8
8818,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,03,-1.6,6.0
8819,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,03,-1.3,6.2
8820,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,03,-1.1,6.3
8821,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,03,-1.1,6.2
8822,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,03,-1.3,6.0
8823,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,03,-1.6,5.8
8824,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,03,-1.9,5.6
8825,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,03,-2.2,5.5
8826,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,03,-2.3,5.5
8827,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,03,-2.5,5.5
8828,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,03,-2.6,5.5
8829,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,03,-2.7,5.5
8830,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,04,-3.4,5.5
8831,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,04,-2.9,5.3
8832,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,04,-3.1,5.1
8833,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,04,-3.1,5.2
8834,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,04,-3.2,5.2
8835,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,04,-3.3,5.2
8836,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,04,-3.4,5.3
8837,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,04,-3.5,5.4
8838,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,04,-3.6,5.3
8839,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,04,-3.4,5.4
8840,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,04,-2.8,5.7
8841,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,04,-2.2,5.9
8842,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,04,-1.7,6.2
8843,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,04,-1.4,6.3
8844,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,04,-1.2,6.4
8845,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,04,-1.2,6.3
8846,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,04,-1.4,6.0
8847,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,04,-1.8,5.9
8848,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,04,-2.1,5.7
8849,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,04,-2.3,5.7
8850,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,04,-2.5,5.7
8851,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,04,-2.6,5.6
8852,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,04,-2.7,5.5
8853,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,04,-2.8,5.5
8854,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,05,-3.6,5.5
8855,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,05,-3.1,5.3
8856,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,05,-3.2,5.2
8857,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,05,-3.2,5.2
8858,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,05,-3.3,5.3
8859,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,05,-3.4,5.2
8860,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,05,-3.5,5.3
8861,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,05,-3.6,5.4
8862,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,05,-3.7,5.3
8863,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,05,-3.5,5.4
8864,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,05,-2.9,5.7
8865,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,05,-2.2,5.9
8866,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,05,-1.7,6.1
8867,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,05,-1.4,6.2
8868,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,05,-1.3,6.3
8869,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,05,-1.3,6.2
8870,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,05,-1.5,6.0
8871,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,05,-1.8,5.8
8872,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,05,-2.2,5.7
8873,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,05,-2.3,5.6
8874,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,05,-2.6,5.6
8875,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,05,-2.7,5.6
8876,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,05,-2.8,5.5
8877,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,05,-2.9,5.6
8878,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,06,-3.6,5.6
8879,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,06,-3.1,5.3
8880,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,06,-3.2,5.2
8881,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,06,-3.3,5.2
8882,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,06,-3.3,5.3
8883,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,06,-3.4,5.3
8884,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,06,-3.5,5.3
8885,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,06,-3.7,5.5
8886,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,06,-3.7,5.4
8887,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,06,-3.6,5.5
8888,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,06,-2.9,5.8
8889,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,06,-2.3,5.9
8890,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,06,-1.8,6.2
8891,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,06,-1.6,6.3
8892,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,06,-1.4,6.4
8893,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,06,-1.4,6.3
8894,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,06,-1.6,6.0
8895,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,06,-1.9,5.8
8896,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,06,-2.3,5.7
8897,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,06,-2.4,5.6
8898,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,06,-2.7,5.6
8899,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,06,-2.8,5.6
8900,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,06,-2.9,5.5
8901,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,06,-3.0,5.5
8902,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,07,-3.8,5.5
8903,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,07,-3.2,5.3
8904,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,07,-3.3,5.2
8905,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,07,-3.4,5.2
8906,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,07,-3.4,5.2
8907,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,07,-3.6,5.2
8908,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,07,-3.6,5.3
8909,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,07,-3.7,5.4
8910,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,07,-3.8,5.4
8911,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,07,-3.6,5.5
8912,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,07,-3.0,5.8
8913,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,07,-2.3,5.9
8914,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,07,-1.9,6.2
8915,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,07,-1.6,6.3
8916,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,07,-1.5,6.4
8917,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,07,-1.5,6.3
8918,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,07,-1.7,6.1
8919,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,07,-2.1,5.9
8920,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,07,-2.4,5.8
8921,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,07,-2.6,5.7
8922,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,07,-2.7,5.7
8923,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,07,-2.9,5.6
8924,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,07,-3.1,5.5
8925,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,07,-3.1,5.5
8926,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,08,-3.9,5.5
8927,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,08,-3.4,5.3
8928,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,08,-3.4,5.2
8929,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,08,-3.5,5.1
8930,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,08,-3.7,5.2
8931,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,08,-3.8,5.2
8932,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,08,-3.8,5.3
8933,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,08,-3.9,5.4
8934,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,08,-4.1,5.3
8935,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,08,-3.8,5.5
8936,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,08,-3.3,5.8
8937,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,08,-2.6,5.9
8938,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,08,-2.2,6.2
8939,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,08,-1.9,6.3
8940,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,08,-1.8,6.4
8941,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,08,-1.8,6.3
8942,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,08,-2.0,6.1
8943,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,08,-2.3,5.9
8944,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,08,-2.7,5.8
8945,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,08,-2.9,5.7
8946,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,08,-3.1,5.6
8947,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,08,-3.3,5.5
8948,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,08,-3.4,5.5
8949,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,08,-3.4,5.5
8950,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,09,-4.1,5.5
8951,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,09,-3.6,5.3
8952,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,09,-3.7,5.2
8953,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,09,-3.7,5.1
8954,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,09,-3.9,5.2
8955,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,09,-4.0,5.2
8956,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,09,-4.1,5.3
8957,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,09,-4.1,5.4
8958,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,09,-4.2,5.3
8959,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,09,-4.0,5.5
8960,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,09,-3.4,5.7
8961,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,09,-2.8,5.9
8962,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,09,-2.4,6.2
8963,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,09,-2.1,6.3
8964,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,09,-2.0,6.4
8965,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,09,-2.0,6.3
8966,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,09,-2.2,6.1
8967,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,09,-2.6,5.9
8968,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,09,-2.9,5.8
8969,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,09,-3.1,5.7
8970,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,09,-3.3,5.7
8971,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,09,-3.5,5.5
8972,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,09,-3.6,5.5
8973,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,09,-3.7,5.5
8974,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,10,-4.3,5.5
8975,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,10,-3.8,5.3
8976,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,10,-3.8,5.2
8977,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,10,-3.9,5.2
8978,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,10,-4.0,5.2
8979,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,10,-4.1,5.2
8980,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,10,-4.2,5.3
8981,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,10,-4.3,5.4
8982,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,10,-4.3,5.3
8983,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,10,-4.1,5.5
8984,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,10,-3.6,5.7
8985,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,10,-2.9,5.9
8986,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,10,-2.5,6.2
8987,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,10,-2.2,6.3
8988,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,10,-2.1,6.4
8989,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,10,-2.2,6.3
8990,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,10,-2.3,6.1
8991,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,10,-2.7,5.9
8992,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,10,-3.1,5.7
8993,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,10,-3.2,5.7
8994,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,10,-3.4,5.6
8995,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,10,-3.6,5.5
8996,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,10,-3.7,5.4
8997,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,10,-3.8,5.5
8998,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,11,-4.4,5.5
8999,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,11,-3.9,5.3
9000,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,11,-3.9,5.2
9001,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,11,-4.1,5.2
9002,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,11,-4.2,5.2
9003,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,11,-4.3,5.2
9004,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,11,-4.3,5.3
9005,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,11,-4.4,5.5
9006,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,11,-4.5,5.4
9007,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,11,-4.3,5.5
9008,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,11,-3.7,5.8
9009,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,11,-3.1,5.9
9010,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,11,-2.7,6.3
9011,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,11,-2.4,6.4
9012,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,11,-2.3,6.4
9013,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,11,-2.3,6.4
9014,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,11,-2.5,6.1
9015,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,11,-2.9,6.0
9016,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,11,-3.2,5.8
9017,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,11,-3.4,5.7
9018,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,11,-3.6,5.7
9019,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,11,-3.8,5.6
9020,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,11,-3.9,5.5
9021,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,11,-4.0,5.5
9022,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,12,-4.6,5.5
9023,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,12,-4.2,5.3
9024,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,12,-4.1,5.2
9025,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,12,-4.2,5.2
9026,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,12,-4.3,5.3
9027,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,12,-4.4,5.3
9028,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,12,-4.5,5.4
9029,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,12,-4.6,5.5
9030,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,12,-4.7,5.4
9031,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,12,-4.4,5.5
9032,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,12,-3.9,5.8
9033,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,12,-3.3,6.0
9034,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,12,-2.9,6.3
9035,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,12,-2.6,6.4
9036,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,12,-2.5,6.5
9037,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,12,-2.5,6.4
9038,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,12,-2.7,6.2
9039,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,12,-3.1,6.0
9040,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,12,-3.4,5.8
9041,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,12,-3.6,5.7
9042,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,12,-3.7,5.7
9043,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,12,-3.9,5.6
9044,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,12,-4.1,5.5
9045,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,01,12,-4.2,5.5
9046,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,01,13,-4.7,5.5
9047,"BUFFALO NIAGARA INTERNATIONAL, NY US",01,01,13,-4.3,5.3
9048,"BUFFALO NIAGARA INTERNATIONAL, NY US",02,01,13,-4.3,5.3
9049,"BUFFALO NIAGARA INTERNATIONAL, NY US",03,01,13,-4.4,5.2
9050,"BUFFALO NIAGARA INTERNATIONAL, NY US",04,01,13,-4.5,5.2
9051,"BUFFALO NIAGARA INTERNATIONAL, NY US",05,01,13,-4.6,5.2
9052,"BUFFALO NIAGARA INTERNATIONAL, NY US",06,01,13,-4.7,5.3
9053,"BUFFALO NIAGARA INTERNATIONAL, NY US",07,01,13,-4.8,5.5
9054,"BUFFALO NIAGARA INTERNATIONAL, NY US",08,01,13,-4.9,5.4
9055,"BUFFALO NIAGARA INTERNATIONAL, NY US",09,01,13,-4.7,5.5
9056,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,01,13,-4.1,5.7
9057,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,01,13,-3.5,5.9
9058,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,01,13,-3.0,6.2
9059,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,01,13,-2.8,6.4
9060,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,01,13,-2.6,6.5
9061,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,01,13,-2.6,6.4
9062,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,01,13,-2.8,6.2
9063,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,01,13,-3.2,6.0
9064,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,01,13,-3.6,5.8
9065,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,01,13,-3.8,5.7
9066,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,01,13,-4.0,5.7
9067,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,01,13,-4.2,5.5
9068,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,01,13,-4.3,5.4
