,name,time,month,day,hourly_temperature,hourly_wind_speed
35036,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,01,-2.9,4.6
35037,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,01,-3.1,4.4
35038,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,01,-3.2,4.5
35039,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,01,-3.3,4.3
35040,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,01,-3.3,4.4
35041,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,01,-3.4,4.5
35042,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,01,-3.4,4.5
35043,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,01,-3.4,4.5
35044,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,01,-3.0,4.7
35045,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,01,-2.4,5.1
35046,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,01,-1.7,5.4
35047,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,01,-1.2,5.6
35048,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,01,-0.8,5.8
35049,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,01,-0.7,5.5
35050,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,01,-0.7,5.4
35051,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,01,-0.9,5.1
35052,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,01,-1.4,4.8
35053,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,01,-1.8,4.6
35054,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,01,-2.1,4.6
35055,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,01,-2.3,4.6
35056,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,01,-2.4,4.6
35057,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,01,-2.6,4.6
35058,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,01,-2.7,4.5
35059,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,02,-3.6,4.6
35060,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,02,-3.0,4.6
35061,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,02,-3.1,4.5
35062,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,02,-3.2,4.5
35063,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,02,-3.3,4.3
35064,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,02,-3.4,4.4
35065,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,02,-3.4,4.5
35066,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,02,-3.4,4.5
35067,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,02,-3.4,4.6
35068,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,02,-3.1,4.7
35069,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,02,-2.5,5.1
35070,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,02,-1.8,5.3
35071,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,02,-1.3,5.5
35072,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,02,-0.9,5.8
35073,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,02,-0.7,5.5
35074,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,02,-0.8,5.4
35075,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,02,-1.0,5.1
35076,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,02,-1.5,4.8
35077,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,02,-1.9,4.6
35078,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,02,-2.1,4.6
35079,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,02,-2.3,4.6
35080,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,02,-2.5,4.6
35081,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,02,-2.7,4.6
35082,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,02,-2.8,4.5
35083,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,03,-3.7,4.6
35084,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,03,-3.1,4.5
35085,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,03,-3.2,4.4
35086,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,03,-3.3,4.4
35087,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,03,-3.4,4.2
35088,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,03,-3.5,4.3
35089,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,03,-3.6,4.4
35090,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,03,-3.6,4.4
35091,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,03,-3.6,4.5
35092,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,03,-3.2,4.6
35093,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,03,-2.6,5.0
35094,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,03,-1.9,5.3
35095,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,03,-1.4,5.5
35096,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,03,-1.1,5.7
35097,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,03,-0.8,5.5
35098,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,03,-0.8,5.4
35099,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,03,-1.1,5.1
35100,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,03,-1.6,4.8
35101,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,03,-1.9,4.6
35102,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,03,-2.2,4.6
35103,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,03,-2.4,4.6
35104,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,03,-2.6,4.6
35105,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,03,-2.7,4.6
35106,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,03,-2.8,4.6
35107,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,04,-3.7,4.6
35108,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,04,-3.1,4.6
35109,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,04,-3.2,4.4
35110,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,04,-3.3,4.5
35111,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,04,-3.4,4.4
35112,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,04,-3.5,4.4
35113,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,04,-3.6,4.5
35114,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,04,-3.6,4.5
35115,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,04,-3.6,4.6
35116,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,04,-3.3,4.7
35117,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,04,-2.7,5.1
35118,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,04,-2.0,5.4
35119,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,04,-1.5,5.6
35120,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,04,-1.1,5.8
35121,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,04,-0.9,5.6
35122,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,04,-0.9,5.5
35123,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,04,-1.2,5.2
35124,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,04,-1.7,4.9
35125,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,04,-2.1,4.7
35126,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,04,-2.3,4.7
35127,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,04,-2.5,4.7
35128,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,04,-2.7,4.7
35129,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,04,-2.9,4.7
35130,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,04,-3.0,4.7
35131,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,05,-3.8,4.7
35132,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,05,-3.3,4.6
35133,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,05,-3.3,4.5
35134,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,05,-3.4,4.5
35135,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,05,-3.5,4.5
35136,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,05,-3.6,4.5
35137,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,05,-3.7,4.6
35138,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,05,-3.7,4.5
35139,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,05,-3.7,4.6
35140,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,05,-3.4,4.7
35141,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,05,-2.8,5.1
35142,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,05,-2.2,5.3
35143,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,05,-1.6,5.6
35144,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,05,-1.2,5.8
35145,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,05,-1.0,5.6
35146,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,05,-1.1,5.5
35147,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,05,-1.3,5.2
35148,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,05,-1.8,4.8
35149,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,05,-2.2,4.6
35150,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,05,-2.4,4.6
35151,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,05,-2.7,4.7
35152,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,05,-2.8,4.7
35153,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,05,-3.0,4.6
35154,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,05,-3.1,4.6
35155,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,06,-3.9,4.7
35156,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,06,-3.4,4.6
35157,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,06,-3.4,4.5
35158,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,06,-3.5,4.5
35159,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,06,-3.6,4.5
35160,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,06,-3.6,4.5
35161,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,06,-3.7,4.6
35162,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,06,-3.8,4.6
35163,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,06,-3.8,4.7
35164,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,06,-3.5,4.8
35165,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,06,-2.9,5.1
35166,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,06,-2.3,5.4
35167,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,06,-1.7,5.7
35168,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,06,-1.4,5.9
35169,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,06,-1.1,5.7
35170,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,06,-1.2,5.5
35171,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,06,-1.4,5.3
35172,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,06,-1.9,4.9
35173,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,06,-2.3,4.7
35174,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,06,-2.6,4.6
35175,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,06,-2.8,4.7
35176,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,06,-2.9,4.6
35177,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,06,-3.1,4.6
35178,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,06,-3.3,4.6
35179,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,07,-4.2,4.7
35180,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,07,-3.5,4.6
35181,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,07,-3.5,4.4
35182,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,07,-3.6,4.4
35183,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,07,-3.7,4.4
35184,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,07,-3.8,4.4
35185,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,07,-3.8,4.6
35186,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,07,-3.9,4.6
35187,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,07,-3.8,4.6
35188,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,07,-3.6,4.7
35189,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,07,-2.9,5.1
35190,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,07,-2.3,5.4
35191,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,07,-1.8,5.7
35192,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,07,-1.4,5.9
35193,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,07,-1.2,5.7
35194,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,07,-1.3,5.5
35195,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,07,-1.5,5.3
35196,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,07,-2.0,4.9
35197,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,07,-2.4,4.7
35198,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,07,-2.7,4.7
35199,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,07,-2.8,4.7
35200,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,07,-3.0,4.7
35201,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,07,-3.2,4.7
35202,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,07,-3.3,4.6
35203,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,08,-4.2,4.7
35204,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,08,-3.6,4.6
35205,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,08,-3.7,4.4
35206,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,08,-3.7,4.5
35207,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,08,-3.8,4.5
35208,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,08,-3.9,4.4
35209,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,08,-4.0,4.5
35210,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,08,-4.1,4.5
35211,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,08,-4.1,4.6
35212,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,08,-3.8,4.7
35213,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,08,-3.2,5.1
35214,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,08,-2.6,5.4
35215,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,08,-2.1,5.7
35216,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,08,-1.7,5.8
35217,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,08,-1.6,5.7
35218,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,08,-1.6,5.5
35219,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,08,-1.8,5.3
35220,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,08,-2.3,4.9
35221,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,08,-2.7,4.7
35222,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,08,-3.0,4.7
35223,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,08,-3.2,4.7
35224,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,08,-3.3,4.7
35225,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,08,-3.5,4.7
35226,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,08,-3.7,4.6
35227,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,09,-4.4,4.7
35228,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,09,-3.9,4.6
35229,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,09,-3.9,4.4
35230,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,09,-3.9,4.4
35231,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,09,-4.1,4.4
35232,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,09,-4.1,4.4
35233,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,09,-4.2,4.5
35234,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,09,-4.3,4.6
35235,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,09,-4.3,4.6
35236,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,09,-3.9,4.7
35237,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,09,-3.3,5.1
35238,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,09,-2.7,5.5
35239,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,09,-2.2,5.7
35240,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,09,-1.8,5.8
35241,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,09,-1.7,5.7
35242,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,09,-1.7,5.6
35243,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,09,-2.0,5.4
35244,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,09,-2.5,5.0
35245,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,09,-2.9,4.8
35246,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,09,-3.2,4.7
35247,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,09,-3.3,4.7
35248,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,09,-3.5,4.7
35249,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,09,-3.7,4.6
35250,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,09,-3.8,4.6
35251,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,10,-4.6,4.7
35252,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,10,-4.1,4.5
35253,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,10,-4.1,4.4
35254,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,10,-4.2,4.4
35255,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,10,-4.2,4.5
35256,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,10,-4.3,4.4
35257,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,10,-4.3,4.5
35258,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,10,-4.4,4.6
35259,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,10,-4.4,4.6
35260,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,10,-4.1,4.7
35261,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,10,-3.4,5.1
35262,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,10,-2.8,5.4
35263,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,10,-2.3,5.7
35264,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,10,-1.9,5.8
35265,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,10,-1.8,5.7
35266,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,10,-1.8,5.6
35267,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,10,-2.1,5.4
35268,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,10,-2.6,5.0
35269,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,10,-3.1,4.8
35270,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,10,-3.3,4.7
35271,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,10,-3.5,4.7
35272,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,10,-3.7,4.7
35273,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,10,-3.8,4.6
35274,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,10,-4.0,4.6
35275,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,11,-4.8,4.6
35276,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,11,-4.3,4.5
35277,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,11,-4.3,4.3
35278,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,11,-4.3,4.4
35279,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,11,-4.4,4.5
35280,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,11,-4.4,4.4
35281,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,11,-4.5,4.5
35282,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,11,-4.6,4.5
35283,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,11,-4.6,4.6
35284,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,11,-4.3,4.8
35285,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,11,-3.6,5.1
35286,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,11,-3.0,5.5
35287,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,11,-2.4,5.8
35288,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,11,-2.1,5.9
35289,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,11,-1.9,5.7
35290,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,11,-2.0,5.6
35291,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,11,-2.2,5.4
35292,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,11,-2.8,5.0
35293,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,11,-3.2,4.8
35294,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,11,-3.4,4.8
35295,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,11,-3.7,4.7
35296,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,11,-3.8,4.7
35297,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,11,-4.0,4.6
35298,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,11,-4.2,4.6
35299,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,12,-4.9,4.7
35300,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,12,-4.4,4.5
35301,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,12,-4.4,4.3
35302,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,12,-4.4,4.4
35303,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,12,-4.5,4.5
35304,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,12,-4.6,4.4
35305,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,12,-4.7,4.5
35306,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,12,-4.7,4.5
35307,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,12,-4.7,4.6
35308,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,12,-4.4,4.8
35309,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,12,-3.8,5.1
35310,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,12,-3.1,5.5
35311,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,12,-2.6,5.8
35312,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,12,-2.3,5.8
35313,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,12,-2.1,5.7
35314,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,12,-2.1,5.6
35315,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,12,-2.4,5.4
35316,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,12,-2.9,5.0
35317,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,12,-3.3,4.8
35318,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,12,-3.6,4.7
35319,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,12,-3.8,4.7
35320,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,12,-4.0,4.7
35321,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,12,-4.2,4.6
35322,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,12,-4.3,4.6
35323,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,13,-5.1,4.6
35324,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,13,-4.6,4.5
35325,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,13,-4.6,4.3
35326,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,13,-4.6,4.4
35327,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,13,-4.7,4.5
35328,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,13,-4.7,4.4
35329,"ROCHESTER GREATER INTERNATIONAL, NY US",06,01,13,-4.8,4.5
35330,"ROCHESTER GREATER INTERNATIONAL, NY US",07,01,13,-4.8,4.5
35331,"ROCHESTER GREATER INTERNATIONAL, NY US",08,01,13,-4.9,4.6
35332,"ROCHESTER GREATER INTERNATIONAL, NY US",09,01,13,-4.6,4.7
35333,"ROCHESTER GREATER INTERNATIONAL, NY US",10,01,13,-3.9,5.1
35334,"ROCHESTER GREATER INTERNATIONAL, NY US",11,01,13,-3.3,5.5
35335,"ROCHESTER GREATER INTERNATIONAL, NY US",12,01,13,-2.7,5.7
35336,"ROCHESTER GREATER INTERNATIONAL, NY US",13,01,13,-2.4,5.8
35337,"ROCHESTER GREATER INTERNATIONAL, NY US",14,01,13,-2.3,5.7
35338,"ROCHESTER GREATER INTERNATIONAL, NY US",15,01,13,-2.3,5.7
35339,"ROCHESTER GREATER INTERNATIONAL, NY US",16,01,13,-2.6,5.5
35340,"ROCHESTER GREATER INTERNATIONAL, NY US",17,01,13,-3.1,5.1
35341,"ROCHESTER GREATER INTERNATIONAL, NY US",18,01,13,-3.6,4.9
35342,"ROCHESTER GREATER INTERNATIONAL, NY US",19,01,13,-3.8,4.8
35343,"ROCHESTER GREATER INTERNATIONAL, NY US",20,01,13,-4.1,4.7
35344,"ROCHESTER GREATER INTERNATIONAL, NY US",21,01,13,-4.3,4.7
35345,"ROCHESTER GREATER INTERNATIONAL, NY US",22,01,13,-4.4,4.6
35346,"ROCHESTER GREATER INTERNATIONAL, NY US",23,01,13,-4.6,4.6
35347,"ROCHESTER GREATER INTERNATIONAL, NY US",24,01,14,-5.3,4.6
35348,"ROCHESTER GREATER INTERNATIONAL, NY US",01,01,14,-4.8,4.5
35349,"ROCHESTER GREATER INTERNATIONAL, NY US",02,01,14,-4.9,4.4
35350,"ROCHESTER GREATER INTERNATIONAL, NY US",03,01,14,-4.9,4.4
35351,"ROCHESTER GREATER INTERNATIONAL, NY US",04,01,14,-5.0,4.5
35352,"ROCHESTER GREATER INTERNATIONAL, NY US",05,01,14,-5.1,4.4
