,day,month,solar,time
4276,28,06,11.0,5
4277,28,06,140.0,6
4278,28,06,273.0,7
4279,28,06,450.0,8
4280,28,06,629.0,9
4281,28,06,695.0,10
4282,28,06,777.0,11
4283,28,06,786.0,12
4284,28,06,933.0,13
4285,28,06,843.0,14
4286,28,06,756.0,15
4287,28,06,643.0,16
4288,28,06,497.0,17
4289,28,06,277.0,18
4290,28,06,117.0,19
4291,28,06,9.0,20
4292,28,06,0.0,21
4293,28,06,0.0,22
4294,28,06,0.0,23
4295,28,06,0.0,24
4296,29,06,0.0,1
4297,29,06,0.0,2
4298,29,06,0.0,3
4299,29,06,0.0,4
4300,29,06,7.0,5
4301,29,06,95.0,6
4302,29,06,276.0,7
4303,29,06,386.0,8
4304,29,06,541.0,9
4305,29,06,317.0,10
4306,29,06,318.0,11
4307,29,06,322.0,12
4308,29,06,443.0,13
4309,29,06,856.0,14
4310,29,06,782.0,15
4311,29,06,392.0,16
4312,29,06,209.0,17
4313,29,06,241.0,18
4314,29,06,138.0,19
4315,29,06,15.0,20
4316,29,06,0.0,21
4317,29,06,0.0,22
4318,29,06,0.0,23
4319,29,06,0.0,24
4320,30,06,0.0,1
4321,30,06,0.0,2
4322,30,06,0.0,3
4323,30,06,0.0,4
4324,30,06,9.0,5
4325,30,06,130.0,6
4326,30,06,320.0,7
4327,30,06,511.0,8
4328,30,06,689.0,9
4329,30,06,208.0,10
4330,30,06,799.0,11
4331,30,06,825.0,12
4332,30,06,133.0,13
4333,30,06,825.0,14
4334,30,06,562.0,15
4335,30,06,604.0,16
4336,30,06,380.0,17
4337,30,06,163.0,18
4338,30,06,24.0,19
4339,30,06,6.0,20
4340,30,06,0.0,21
4341,30,06,0.0,22
4342,30,06,0.0,23
4343,30,06,0.0,24
4344,01,07,0.0,1
4345,01,07,0.0,2
4346,01,07,0.0,3
4347,01,07,0.0,4
4348,01,07,8.0,5
4349,01,07,123.0,6
4350,01,07,335.0,7
4351,01,07,524.0,8
4352,01,07,687.0,9
4353,01,07,822.0,10
4354,01,07,863.0,11
4355,01,07,948.0,12
4356,01,07,916.0,13
4357,01,07,782.0,14
4358,01,07,834.0,15
4359,01,07,518.0,16
4360,01,07,507.0,17
4361,01,07,298.0,18
4362,01,07,122.0,19
4363,01,07,11.0,20
4364,01,07,0.0,21
4365,01,07,0.0,22
4366,01,07,0.0,23
4367,01,07,0.0,24
4368,02,07,0.0,1
4369,02,07,0.0,2
4370,02,07,0.0,3
4371,02,07,0.0,4
4372,02,07,10.0,5
4373,02,07,52.0,6
4374,02,07,118.0,7
4375,02,07,318.0,8
4376,02,07,395.0,9
4377,02,07,424.0,10
4378,02,07,361.0,11
4379,02,07,231.0,12
4380,02,07,512.0,13
4381,02,07,718.0,14
4382,02,07,765.0,15
4383,02,07,642.0,16
4384,02,07,356.0,17
4385,02,07,111.0,18
4386,02,07,49.0,19
4387,02,07,6.0,20
4388,02,07,0.0,21
4389,02,07,0.0,22
4390,02,07,0.0,23
4391,02,07,0.0,24
4392,03,07,0.0,1
4393,03,07,0.0,2
4394,03,07,0.0,3
4395,03,07,0.0,4
4396,03,07,12.0,5
4397,03,07,116.0,6
4398,03,07,240.0,7
4399,03,07,465.0,8
4400,03,07,670.0,9
4401,03,07,544.0,10
4402,03,07,858.0,11
4403,03,07,1004.0,12
4404,03,07,1041.0,13
4405,03,07,800.0,14
4406,03,07,512.0,15
4407,03,07,634.0,16
4408,03,07,489.0,17
4409,03,07,295.0,18
4410,03,07,113.0,19
4411,03,07,9.0,20
4412,03,07,0.0,21
4413,03,07,0.0,22
4414,03,07,0.0,23
4415,03,07,0.0,24
4416,04,07,0.0,1
4417,04,07,0.0,2
4418,04,07,0.0,3
4419,04,07,0.0,4
4420,04,07,8.0,5
4421,04,07,112.0,6
4422,04,07,305.0,7
4423,04,07,486.0,8
4424,04,07,646.0,9
4425,04,07,798.0,10
4426,04,07,905.0,11
4427,04,07,948.0,12
4428,04,07,836.0,13
4429,04,07,881.0,14
4430,04,07,767.0,15
4431,04,07,664.0,16
4432,04,07,469.0,17
4433,04,07,277.0,18
4434,04,07,102.0,19
4435,04,07,9.0,20
4436,04,07,0.0,21
4437,04,07,0.0,22
4438,04,07,0.0,23
4439,04,07,0.0,24
4440,05,07,0.0,1
4441,05,07,0.0,2
4442,05,07,0.0,3
4443,05,07,0.0,4
4444,05,07,11.0,5
4445,05,07,145.0,6
4446,05,07,311.0,7
4447,05,07,447.0,8
4448,05,07,490.0,9
4449,05,07,683.0,10
4450,05,07,875.0,11
4451,05,07,911.0,12
4452,05,07,878.0,13
4453,05,07,789.0,14
4454,05,07,662.0,15
4455,05,07,545.0,16
4456,05,07,450.0,17
4457,05,07,266.0,18
4458,05,07,98.0,19
4459,05,07,6.0,20
4460,05,07,0.0,21
4461,05,07,0.0,22
4462,05,07,0.0,23
4463,05,07,0.0,24
4464,06,07,0.0,1
4465,06,07,0.0,2
4466,06,07,0.0,3
4467,06,07,0.0,4
4468,06,07,6.0,5
4469,06,07,85.0,6
4470,06,07,293.0,7
4471,06,07,464.0,8
4472,06,07,620.0,9
4473,06,07,730.0,10
4474,06,07,820.0,11
4475,06,07,967.0,12
4476,06,07,808.0,13
4477,06,07,793.0,14
4478,06,07,722.0,15
4479,06,07,96.0,16
4480,06,07,193.0,17
4481,06,07,8.0,18
4482,06,07,16.0,19
4483,06,07,4.0,20
4484,06,07,0.0,21
4485,06,07,0.0,22
4486,06,07,0.0,23
4487,06,07,0.0,24
4488,07,07,0.0,1
4489,07,07,0.0,2
4490,07,07,0.0,3
4491,07,07,0.0,4
4492,07,07,11.0,5
4493,07,07,71.0,6
4494,07,07,145.0,7
4495,07,07,279.0,8
4496,07,07,653.0,9
4497,07,07,769.0,10
4498,07,07,887.0,11
4499,07,07,910.0,12
4500,07,07,908.0,13
4501,07,07,882.0,14
4502,07,07,725.0,15
4503,07,07,600.0,16
4504,07,07,463.0,17
4505,07,07,294.0,18
4506,07,07,110.0,19
4507,07,07,7.0,20
4508,07,07,0.0,21
4509,07,07,0.0,22
4510,07,07,0.0,23
4511,07,07,0.0,24
4512,08,07,0.0,1
4513,08,07,0.0,2
4514,08,07,0.0,3
4515,08,07,0.0,4
4516,08,07,13.0,5
4517,08,07,59.0,6
4518,08,07,88.0,7
4519,08,07,136.0,8
4520,08,07,193.0,9
4521,08,07,605.0,10
4522,08,07,857.0,11
4523,08,07,938.0,12
4524,08,07,935.0,13
4525,08,07,848.0,14
4526,08,07,749.0,15
4527,08,07,620.0,16
4528,08,07,476.0,17
4529,08,07,260.0,18
4530,08,07,101.0,19
4531,08,07,8.0,20
4532,08,07,0.0,21
4533,08,07,0.0,22
4534,08,07,0.0,23
4535,08,07,0.0,24
4536,09,07,0.0,1
4537,09,07,0.0,2
4538,09,07,0.0,3
4539,09,07,0.0,4
4540,09,07,5.0,5
4541,09,07,51.0,6
4542,09,07,147.0,7
4543,09,07,418.0,8
4544,09,07,670.0,9
4545,09,07,813.0,10
4546,09,07,917.0,11
4547,09,07,964.0,12
4548,09,07,967.0,13
4549,09,07,899.0,14
4550,09,07,778.0,15
4551,09,07,624.0,16
4552,09,07,463.0,17
4553,09,07,290.0,18
4554,09,07,117.0,19
4555,09,07,9.0,20
4556,09,07,0.0,21
4557,09,07,0.0,22
4558,09,07,0.0,23
4559,09,07,0.0,24
4560,10,07,0.0,1
4561,10,07,0.0,2
4562,10,07,0.0,3
4563,10,07,0.0,4
4564,10,07,7.0,5
4565,10,07,75.0,6
4566,10,07,221.0,7
4567,10,07,414.0,8
4568,10,07,600.0,9
4569,10,07,752.0,10
4570,10,07,851.0,11
4571,10,07,905.0,12
4572,10,07,844.0,13
4573,10,07,752.0,14
4574,10,07,635.0,15
4575,10,07,571.0,16
4576,10,07,400.0,17
4577,10,07,227.0,18
4578,10,07,83.0,19
4579,10,07,8.0,20
4580,10,07,0.0,21
4581,10,07,0.0,22
4582,10,07,0.0,23
4583,10,07,0.0,24
4584,11,07,0.0,1
4585,11,07,0.0,2
4586,11,07,0.0,3
4587,11,07,0.0,4
4588,11,07,6.0,5
4589,11,07,89.0,6
4590,11,07,212.0,7
4591,11,07,379.0,8
4592,11,07,330.0,9
4593,11,07,430.0,10
4594,11,07,732.0,11
4595,11,07,859.0,12
4596,11,07,726.0,13
4597,11,07,371.0,14
4598,11,07,374.0,15
4599,11,07,223.0,16
4600,11,07,152.0,17
4601,11,07,60.0,18
4602,11,07,25.0,19
4603,11,07,3.0,20
4604,11,07,0.0,21
4605,11,07,0.0,22
4606,11,07,0.0,23
4607,11,07,0.0,24
4608,12,07,0.0,1
4609,12,07,0.0,2
4610,12,07,0.0,3
4611,12,07,0.0,4
4612,12,07,5.0,5
4613,12,07,35.0,6
4614,12,07,114.0,7
4615,12,07,272.0,8
4616,12,07,578.0,9
4617,12,07,329.0,10
4618,12,07,665.0,11
4619,12,07,838.0,12
4620,12,07,302.0,13
4621,12,07,479.0,14
4622,12,07,486.0,15
4623,12,07,344.0,16
4624,12,07,431.0,17
4625,12,07,111.0,18
4626,12,07,30.0,19
4627,12,07,6.0,20
4628,12,07,0.0,21
4629,12,07,0.0,22
4630,12,07,0.0,23
4631,12,07,0.0,24
4632,13,07,0.0,1
4633,13,07,0.0,2
4634,13,07,0.0,3
4635,13,07,0.0,4
4636,13,07,6.0,5
4637,13,07,105.0,6
4638,13,07,290.0,7
4639,13,07,484.0,8
4640,13,07,649.0,9
4641,13,07,633.0,10
4642,13,07,903.0,11
4643,13,07,998.0,12
4644,13,07,954.0,13
4645,13,07,840.0,14
4646,13,07,781.0,15
4647,13,07,636.0,16
4648,13,07,465.0,17
4649,13,07,281.0,18
4650,13,07,107.0,19
4651,13,07,6.0,20
4652,13,07,0.0,21
4653,13,07,0.0,22
4654,13,07,0.0,23
4655,13,07,0.0,24
4656,14,07,0.0,1
4657,14,07,0.0,2
4658,14,07,0.0,3
4659,14,07,0.0,4
4660,14,07,6.0,5
4661,14,07,96.0,6
4662,14,07,295.0,7
4663,14,07,486.0,8
4664,14,07,660.0,9
4665,14,07,787.0,10
4666,14,07,769.0,11
4667,14,07,978.0,12
4668,14,07,859.0,13
4669,14,07,739.0,14
4670,14,07,565.0,15
4671,14,07,543.0,16
4672,14,07,323.0,17
4673,14,07,269.0,18
4674,14,07,114.0,19
4675,14,07,6.0,20
4676,14,07,0.0,21
4677,14,07,0.0,22
4678,14,07,0.0,23
4679,14,07,0.0,24
4680,15,07,0.0,1
4681,15,07,0.0,2
4682,15,07,0.0,3
4683,15,07,0.0,4
4684,15,07,5.0,5
4685,15,07,88.0,6
4686,15,07,298.0,7
4687,15,07,479.0,8
4688,15,07,677.0,9
4689,15,07,802.0,10
4690,15,07,914.0,11
4691,15,07,940.0,12
4692,15,07,947.0,13
4693,15,07,904.0,14
4694,15,07,800.0,15
4695,15,07,642.0,16
4696,15,07,460.0,17
4697,15,07,229.0,18
4698,15,07,103.0,19
4699,15,07,6.0,20
4700,15,07,0.0,21
4701,15,07,0.0,22
4702,15,07,0.0,23
4703,15,07,0.0,24
4704,16,07,0.0,1
4705,16,07,0.0,2
4706,16,07,0.0,3
4707,16,07,0.0,4
4708,16,07,4.0,5
4709,16,07,97.0,6
4710,16,07,263.0,7
4711,16,07,484.0,8
4712,16,07,645.0,9
4713,16,07,746.0,10
4714,16,07,876.0,11
4715,16,07,871.0,12
4716,16,07,900.0,13
4717,16,07,825.0,14
4718,16,07,755.0,15
4719,16,07,551.0,16
4720,16,07,454.0,17
4721,16,07,236.0,18
4722,16,07,30.0,19
4723,16,07,4.0,20
4724,16,07,0.0,21
4725,16,07,0.0,22
4726,16,07,0.0,23
4727,16,07,0.0,24
4728,17,07,0.0,1
4729,17,07,0.0,2
4730,17,07,0.0,3
4731,17,07,0.0,4
4732,17,07,4.0,5
4733,17,07,52.0,6
4734,17,07,93.0,7
4735,17,07,347.0,8
4736,17,07,416.0,9
4737,17,07,421.0,10
4738,17,07,538.0,11
4739,17,07,570.0,12
4740,17,07,737.0,13
4741,17,07,592.0,14
4742,17,07,382.0,15
4743,17,07,148.0,16
4744,17,07,148.0,17
4745,17,07,42.0,18
4746,17,07,18.0,19
4747,17,07,3.0,20
4748,17,07,0.0,21
4749,17,07,0.0,22
4750,17,07,0.0,23
4751,17,07,0.0,24
4752,18,07,0.0,1
4753,18,07,0.0,2
4754,18,07,0.0,3
4755,18,07,0.0,4
4756,18,07,5.0,5
4757,18,07,36.0,6
4758,18,07,82.0,7
4759,18,07,100.0,8
4760,18,07,101.0,9
4761,18,07,176.0,10
4762,18,07,102.0,11
4763,18,07,314.0,12
4764,18,07,274.0,13
4765,18,07,256.0,14
4766,18,07,355.0,15
4767,18,07,123.0,16
4768,18,07,72.0,17
4769,18,07,64.0,18
4770,18,07,78.0,19
4771,18,07,2.0,20
4772,18,07,0.0,21
4773,18,07,0.0,22
4774,18,07,0.0,23
4775,18,07,0.0,24
4776,19,07,0.0,1
4777,19,07,0.0,2
4778,19,07,0.0,3
4779,19,07,0.0,4
4780,19,07,3.0,5
4781,19,07,39.0,6
4782,19,07,140.0,7
4783,19,07,357.0,8
4784,19,07,506.0,9
4785,19,07,765.0,10
4786,19,07,880.0,11
4787,19,07,883.0,12
4788,19,07,817.0,13
4789,19,07,726.0,14
4790,19,07,651.0,15
4791,19,07,504.0,16
4792,19,07,326.0,17
4793,19,07,97.0,18
4794,19,07,36.0,19
4795,19,07,1.0,20
4796,19,07,0.0,21
4797,19,07,0.0,22
4798,19,07,0.0,23
4799,19,07,0.0,24
4800,20,07,0.0,1
4801,20,07,0.0,2
4802,20,07,0.0,3
4803,20,07,0.0,4
4804,20,07,4.0,5
4805,20,07,56.0,6
4806,20,07,263.0,7
4807,20,07,400.0,8
4808,20,07,544.0,9
4809,20,07,728.0,10
4810,20,07,655.0,11
4811,20,07,761.0,12
4812,20,07,529.0,13
4813,20,07,710.0,14
4814,20,07,553.0,15
4815,20,07,505.0,16
4816,20,07,397.0,17
4817,20,07,233.0,18
4818,20,07,57.0,19
4819,20,07,6.0,20
4820,20,07,0.0,21
4821,20,07,0.0,22
4822,20,07,0.0,23
4823,20,07,0.0,24
4824,21,07,0.0,1
4825,21,07,0.0,2
4826,21,07,0.0,3
4827,21,07,0.0,4
4828,21,07,3.0,5
4829,21,07,64.0,6
4830,21,07,189.0,7
4831,21,07,266.0,8
4832,21,07,380.0,9
4833,21,07,566.0,10
4834,21,07,637.0,11
4835,21,07,921.0,12
4836,21,07,752.0,13
4837,21,07,513.0,14
4838,21,07,291.0,15
4839,21,07,467.0,16
4840,21,07,270.0,17
4841,21,07,105.0,18
4842,21,07,90.0,19
4843,21,07,6.0,20
4844,21,07,0.0,21
4845,21,07,0.0,22
4846,21,07,0.0,23
4847,21,07,0.0,24
4848,22,07,0.0,1
4849,22,07,0.0,2
4850,22,07,0.0,3
4851,22,07,0.0,4
4852,22,07,3.0,5
4853,22,07,52.0,6
4854,22,07,149.0,7
4855,22,07,379.0,8
4856,22,07,294.0,9
4857,22,07,260.0,10
4858,22,07,637.0,11
4859,22,07,393.0,12
4860,22,07,210.0,13
4861,22,07,117.0,14
4862,22,07,14.0,15
4863,22,07,35.0,16
4864,22,07,36.0,17
4865,22,07,13.0,18
4866,22,07,5.0,19
4867,22,07,0.0,20
4868,22,07,0.0,21
4869,22,07,0.0,22
4870,22,07,0.0,23
4871,22,07,0.0,24
4872,23,07,0.0,1
4873,23,07,0.0,2
4874,23,07,0.0,3
4875,23,07,0.0,4
4876,23,07,1.0,5
4877,23,07,14.0,6
4878,23,07,63.0,7
4879,23,07,144.0,8
4880,23,07,105.0,9
4881,23,07,126.0,10
4882,23,07,254.0,11
4883,23,07,387.0,12
4884,23,07,542.0,13
4885,23,07,458.0,14
4886,23,07,598.0,15
4887,23,07,473.0,16
4888,23,07,222.0,17
4889,23,07,94.0,18
4890,23,07,36.0,19
4891,23,07,2.0,20
4892,23,07,0.0,21
4893,23,07,0.0,22
4894,23,07,0.0,23
4895,23,07,0.0,24
4896,24,07,0.0,1
4897,24,07,0.0,2
4898,24,07,0.0,3
4899,24,07,0.0,4
4900,24,07,3.0,5
4901,24,07,81.0,6
4902,24,07,144.0,7
4903,24,07,434.0,8
4904,24,07,592.0,9
4905,24,07,797.0,10
4906,24,07,760.0,11
4907,24,07,860.0,12
4908,24,07,912.0,13
4909,24,07,888.0,14
4910,24,07,778.0,15
4911,24,07,633.0,16
4912,24,07,457.0,17
4913,24,07,268.0,18
4914,24,07,90.0,19
4915,24,07,3.0,20
4916,24,07,0.0,21
4917,24,07,0.0,22
4918,24,07,0.0,23
4919,24,07,0.0,24
4920,25,07,0.0,1
4921,25,07,0.0,2
4922,25,07,0.0,3
4923,25,07,0.0,4
4924,25,07,3.0,5
4925,25,07,68.0,6
4926,25,07,269.0,7
4927,25,07,454.0,8
4928,25,07,629.0,9
4929,25,07,768.0,10
4930,25,07,865.0,11
4931,25,07,937.0,12
4932,25,07,948.0,13
4933,25,07,886.0,14
4934,25,07,719.0,15
4935,25,07,619.0,16
4936,25,07,447.0,17
4937,25,07,236.0,18
4938,25,07,37.0,19
4939,25,07,3.0,20
4940,25,07,0.0,21
4941,25,07,0.0,22
4942,25,07,0.0,23
4943,25,07,0.0,24
4944,26,07,0.0,1
4945,26,07,0.0,2
4946,26,07,0.0,3
4947,26,07,0.0,4
4948,26,07,3.0,5
4949,26,07,74.0,6
4950,26,07,229.0,7
4951,26,07,435.0,8
4952,26,07,617.0,9
4953,26,07,760.0,10
4954,26,07,865.0,11
4955,26,07,872.0,12
4956,26,07,860.0,13
4957,26,07,804.0,14
4958,26,07,740.0,15
4959,26,07,620.0,16
4960,26,07,420.0,17
4961,26,07,245.0,18
4962,26,07,62.0,19
4963,26,07,4.0,20
4964,26,07,0.0,21
4965,26,07,0.0,22
4966,26,07,0.0,23
4967,26,07,0.0,24
4968,27,07,0.0,1
4969,27,07,0.0,2
4970,27,07,0.0,3
4971,27,07,0.0,4
4972,27,07,3.0,5
4973,27,07,64.0,6
4974,27,07,230.0,7
4975,27,07,422.0,8
4976,27,07,607.0,9
4977,27,07,750.0,10
4978,27,07,857.0,11
4979,27,07,905.0,12
4980,27,07,895.0,13
4981,27,07,859.0,14
4982,27,07,610.0,15
4983,27,07,588.0,16
4984,27,07,398.0,17
4985,27,07,244.0,18
4986,27,07,76.0,19
4987,27,07,4.0,20
4988,27,07,0.0,21
4989,27,07,0.0,22
4990,27,07,0.0,23
4991,27,07,0.0,24
4992,28,07,0.0,1
4993,28,07,0.0,2
4994,28,07,0.0,3
4995,28,07,0.0,4
4996,28,07,3.0,5
4997,28,07,66.0,6
4998,28,07,251.0,7
4999,28,07,440.0,8
5000,28,07,612.0,9
5001,28,07,764.0,10
5002,28,07,867.0,11
5003,28,07,901.0,12
5004,28,07,889.0,13
5005,28,07,697.0,14
5006,28,07,749.0,15
5007,28,07,508.0,16
5008,28,07,414.0,17
5009,28,07,215.0,18
5010,28,07,23.0,19
5011,28,07,2.0,20
5012,28,07,0.0,21
5013,28,07,0.0,22
5014,28,07,0.0,23
5015,28,07,0.0,24
5016,29,07,0.0,1
5017,29,07,0.0,2
5018,29,07,0.0,3
5019,29,07,0.0,4
5020,29,07,3.0,5
5021,29,07,47.0,6
5022,29,07,221.0,7
5023,29,07,439.0,8
5024,29,07,610.0,9
5025,29,07,751.0,10
5026,29,07,858.0,11
5027,29,07,899.0,12
5028,29,07,889.0,13
5029,29,07,755.0,14
5030,29,07,462.0,15
5031,29,07,38.0,16
5032,29,07,39.0,17
5033,29,07,52.0,18
5034,29,07,20.0,19
5035,29,07,2.0,20
5036,29,07,0.0,21
5037,29,07,0.0,22
5038,29,07,0.0,23
5039,29,07,0.0,24
5040,30,07,0.0,1
5041,30,07,0.0,2
5042,30,07,0.0,3
5043,30,07,0.0,4
5044,30,07,2.0,5
5045,30,07,48.0,6
5046,30,07,236.0,7
5047,30,07,424.0,8
5048,30,07,601.0,9
5049,30,07,747.0,10
5050,30,07,847.0,11
5051,30,07,907.0,12
5052,30,07,830.0,13
5053,30,07,617.0,14
5054,30,07,643.0,15
5055,30,07,564.0,16
5056,30,07,477.0,17
5057,30,07,184.0,18
5058,30,07,21.0,19
5059,30,07,2.0,20
5060,30,07,0.0,21
5061,30,07,0.0,22
5062,30,07,0.0,23
5063,30,07,0.0,24
5064,31,07,0.0,1
5065,31,07,0.0,2
5066,31,07,0.0,3
5067,31,07,0.0,4
5068,31,07,2.0,5
5069,31,07,48.0,6
5070,31,07,224.0,7
5071,31,07,377.0,8
5072,31,07,416.0,9
5073,31,07,646.0,10
5074,31,07,354.0,11
5075,31,07,503.0,12
5076,31,07,248.0,13
5077,31,07,243.0,14
5078,31,07,294.0,15
5079,31,07,472.0,16
5080,31,07,98.0,17
5081,31,07,41.0,18
5082,31,07,17.0,19
5083,31,07,2.0,20
5084,31,07,0.0,21
5085,31,07,0.0,22
5086,31,07,0.0,23
5087,31,07,0.0,24
5088,01,08,0.0,1
5089,01,08,0.0,2
5090,01,08,0.0,3
5091,01,08,0.0,4
5092,01,08,2.0,5
5093,01,08,62.0,6
5094,01,08,204.0,7
5095,01,08,324.0,8
5096,01,08,624.0,9
5097,01,08,764.0,10
5098,01,08,870.0,11
5099,01,08,928.0,12
5100,01,08,905.0,13
5101,01,08,870.0,14
5102,01,08,761.0,15
5103,01,08,607.0,16
5104,01,08,424.0,17
5105,01,08,236.0,18
5106,01,08,68.0,19
5107,01,08,2.0,20
5108,01,08,0.0,21
5109,01,08,0.0,22
5110,01,08,0.0,23
5111,01,08,0.0,24
5112,02,08,0.0,1
5113,02,08,0.0,2
5114,02,08,0.0,3
5115,02,08,0.0,4
5116,02,08,2.0,5
5117,02,08,53.0,6
5118,02,08,240.0,7
5119,02,08,438.0,8
5120,02,08,611.0,9
5121,02,08,765.0,10
5122,02,08,856.0,11
5123,02,08,921.0,12
5124,02,08,901.0,13
5125,02,08,851.0,14
5126,02,08,742.0,15
5127,02,08,387.0,16
5128,02,08,321.0,17
5129,02,08,164.0,18
5130,02,08,30.0,19
5131,02,08,2.0,20
5132,02,08,0.0,21
5133,02,08,0.0,22
5134,02,08,0.0,23
5135,02,08,0.0,24
5136,03,08,0.0,1
5137,03,08,0.0,2
5138,03,08,0.0,3
5139,03,08,0.0,4
5140,03,08,1.0,5
5141,03,08,37.0,6
5142,03,08,67.0,7
5143,03,08,125.0,8
5144,03,08,467.0,9
5145,03,08,643.0,10
5146,03,08,853.0,11
5147,03,08,870.0,12
5148,03,08,720.0,13
5149,03,08,606.0,14
5150,03,08,418.0,15
5151,03,08,248.0,16
5152,03,08,177.0,17
5153,03,08,40.0,18
5154,03,08,3.0,19
5155,03,08,0.0,20
5156,03,08,0.0,21
5157,03,08,0.0,22
5158,03,08,0.0,23
5159,03,08,0.0,24
5160,04,08,0.0,1
5161,04,08,0.0,2
5162,04,08,0.0,3
5163,04,08,0.0,4
5164,04,08,1.0,5
5165,04,08,28.0,6
5166,04,08,152.0,7
5167,04,08,339.0,8
5168,04,08,593.0,9
5169,04,08,740.0,10
5170,04,08,851.0,11
5171,04,08,873.0,12
5172,04,08,887.0,13
5173,04,08,644.0,14
5174,04,08,332.0,15
5175,04,08,579.0,16
5176,04,08,398.0,17
5177,04,08,197.0,18
5178,04,08,46.0,19
5179,04,08,2.0,20
5180,04,08,0.0,21
5181,04,08,0.0,22
5182,04,08,0.0,23
5183,04,08,0.0,24
5184,05,08,0.0,1
5185,05,08,0.0,2
5186,05,08,0.0,3
5187,05,08,0.0,4
5188,05,08,2.0,5
5189,05,08,60.0,6
5190,05,08,235.0,7
5191,05,08,445.0,8
5192,05,08,630.0,9
5193,05,08,724.0,10
5194,05,08,855.0,11
5195,05,08,866.0,12
5196,05,08,868.0,13
5197,05,08,853.0,14
5198,05,08,770.0,15
5199,05,08,607.0,16
5200,05,08,439.0,17
5201,05,08,249.0,18
5202,05,08,68.0,19
5203,05,08,2.0,20
5204,05,08,0.0,21
5205,05,08,0.0,22
5206,05,08,0.0,23
5207,05,08,0.0,24
5208,06,08,0.0,1
5209,06,08,0.0,2
5210,06,08,0.0,3
5211,06,08,0.0,4
5212,06,08,1.0,5
5213,06,08,46.0,6
5214,06,08,222.0,7
5215,06,08,219.0,8
5216,06,08,191.0,9
5217,06,08,429.0,10
5218,06,08,796.0,11
5219,06,08,603.0,12
5220,06,08,471.0,13
5221,06,08,451.0,14
5222,06,08,487.0,15
5223,06,08,295.0,16
5224,06,08,174.0,17
5225,06,08,52.0,18
5226,06,08,16.0,19
5227,06,08,1.0,20
5228,06,08,0.0,21
5229,06,08,0.0,22
5230,06,08,0.0,23
5231,06,08,0.0,24
5232,07,08,0.0,1
5233,07,08,0.0,2
5234,07,08,0.0,3
5235,07,08,0.0,4
5236,07,08,2.0,5
5237,07,08,47.0,6
5238,07,08,101.0,7
5239,07,08,164.0,8
5240,07,08,362.0,9
5241,07,08,629.0,10
5242,07,08,567.0,11
5243,07,08,334.0,12
5244,07,08,684.0,13
5245,07,08,459.0,14
5246,07,08,384.0,15
5247,07,08,218.0,16
5248,07,08,74.0,17
5249,07,08,29.0,18
5250,07,08,9.0,19
5251,07,08,0.0,20
5252,07,08,0.0,21
5253,07,08,0.0,22
5254,07,08,0.0,23
5255,07,08,0.0,24
5256,08,08,0.0,1
5257,08,08,0.0,2
5258,08,08,0.0,3
5259,08,08,0.0,4
5260,08,08,0.0,5
5261,08,08,33.0,6
5262,08,08,215.0,7
5263,08,08,352.0,8
5264,08,08,546.0,9
5265,08,08,757.0,10
5266,08,08,838.0,11
5267,08,08,808.0,12
5268,08,08,899.0,13
5269,08,08,850.0,14
5270,08,08,740.0,15
5271,08,08,562.0,16
5272,08,08,167.0,17
5273,08,08,76.0,18
5274,08,08,15.0,19
5275,08,08,1.0,20
5276,08,08,0.0,21
5277,08,08,0.0,22
5278,08,08,0.0,23
5279,08,08,0.0,24
5280,09,08,0.0,1
5281,09,08,0.0,2
5282,09,08,0.0,3
5283,09,08,0.0,4
5284,09,08,1.0,5
5285,09,08,45.0,6
5286,09,08,232.0,7
5287,09,08,436.0,8
5288,09,08,608.0,9
5289,09,08,752.0,10
5290,09,08,871.0,11
5291,09,08,790.0,12
5292,09,08,806.0,13
5293,09,08,839.0,14
5294,09,08,549.0,15
5295,09,08,414.0,16
5296,09,08,191.0,17
5297,09,08,207.0,18
5298,09,08,51.0,19
5299,09,08,1.0,20
5300,09,08,0.0,21
5301,09,08,0.0,22
5302,09,08,0.0,23
5303,09,08,0.0,24
5304,10,08,0.0,1
5305,10,08,0.0,2
5306,10,08,0.0,3
5307,10,08,0.0,4
5308,10,08,1.0,5
5309,10,08,39.0,6
5310,10,08,230.0,7
5311,10,08,443.0,8
5312,10,08,618.0,9
5313,10,08,619.0,10
5314,10,08,859.0,11
5315,10,08,869.0,12
5316,10,08,765.0,13
5317,10,08,849.0,14
5318,10,08,575.0,15
5319,10,08,423.0,16
5320,10,08,275.0,17
5321,10,08,239.0,18
5322,10,08,47.0,19
5323,10,08,1.0,20
5324,10,08,0.0,21
5325,10,08,0.0,22
5326,10,08,0.0,23
5327,10,08,0.0,24
5328,11,08,0.0,1
5329,11,08,0.0,2
5330,11,08,0.0,3
5331,11,08,0.0,4
5332,11,08,1.0,5
5333,11,08,37.0,6
5334,11,08,234.0,7
5335,11,08,446.0,8
5336,11,08,616.0,9
5337,11,08,767.0,10
5338,11,08,878.0,11
5339,11,08,639.0,12
5340,11,08,699.0,13
5341,11,08,906.0,14
5342,11,08,624.0,15
5343,11,08,380.0,16
5344,11,08,320.0,17
5345,11,08,282.0,18
5346,11,08,46.0,19
5347,11,08,1.0,20
5348,11,08,0.0,21
5349,11,08,0.0,22
5350,11,08,0.0,23
5351,11,08,0.0,24
